기간,자치구,동,세대,계,계,계,한국인,한국인,한국인,등록외국인,등록외국인,등록외국인,세대당인구,65세이상고령자
2012,금천구,가산동,11024,23901,13528,10373,19523,11051,8472,4378,2477,1901,1.77,1969
2012,금천구,독산1동,14315,35601,18749,16852,31838,16723,15115,3763,2026,1737,2.22,3536
2012,금천구,독산2동,9837,24050,12227,11823,22806,11607,11199,1244,620,624,2.32,2253
2012,금천구,독산3동,12778,31752,16203,15549,28279,14419,13860,3473,1784,1689,2.21,3130
2012,금천구,독산4동,8341,20371,10402,9969,19234,9818,9416,1137,584,553,2.31,1873
2012,금천구,시흥1동,15150,38386,19474,18912,36106,18333,17773,2280,1141,1139,2.38,4130
2012,금천구,시흥2동,8763,25237,12433,12804,25166,12402,12764,71,31,40,2.87,2731
2012,금천구,시흥3동,4950,12821,6477,6344,12702,6427,6275,119,50,69,2.57,1628
2012,금천구,시흥4동,9475,24511,12272,12239,23991,12037,11954,520,235,285,2.53,2567
2012,금천구,시흥5동,9724,24104,12069,12035,23643,11858,11785,461,211,250,2.43,3031
2012,영등포구,소계,167685,426876,215084,211792,391408,196765,194643,35468,18319,17149,2.33,46237
2012,영등포구,여의동,12508,34364,16448,17916,33821,16128,17693,543,320,223,2.7,4645
2012,영등포구,당산1동,9319,21246,10597,10649,20716,10338,10378,530,259,271,2.22,2515
2012,영등포구,당산2동,14094,34437,16734,17703,34021,16524,17497,416,210,206,2.41,3395
2012,영등포구,양평1동,7380,17656,8874,8782,17272,8670,8602,384,204,180,2.34,1884
2012,영등포구,양평2동,8800,22514,11445,11069,22123,11251,10872,391,194,197,2.51,1885
2012,영등포구,신길1동,9953,23813,11991,11822,20748,10423,10325,3065,1568,1497,2.08,2878
2012,영등포구,신길3동,6976,17786,8957,8829,16719,8435,8284,1067,522,545,2.4,2058
2012,영등포구,신길4동,5554,13946,7047,6899,12721,6425,6296,1225,622,603,2.29,1710
2012,영등포구,신길5동,7100,19728,9984,9744,16528,8307,8221,3200,1677,1523,2.33,2198
2012,영등포구,신길6동,9610,24791,12325,12466,23193,11513,11680,1598,812,786,2.41,2736
2012,영등포구,신길7동,5966,15864,7989,7875,15445,7769,7676,419,220,199,2.59,1431
2012,영등포구,대림1동,7281,19998,10149,9849,16541,8318,8223,3457,1831,1626,2.27,2214
2012,영등포구,대림2동,8039,25417,12846,12571,17460,8722,8738,7957,4124,3833,2.17,2536
2012,영등포구,대림3동,11550,31881,16115,15766,28258,14280,13978,3623,1835,1788,2.45,2968
2012,영등포구,영등포본동,11008,28024,14239,13785,25193,12772,12421,2831,1467,1364,2.29,2835
2012,영등포구,영등포동,11146,20801,11802,8999,19518,11149,8369,1283,653,630,1.75,2653
2012,영등포구,도림동,8924,21841,11175,10666,18666,9537,9129,3175,1638,1537,2.09,2343
2012,영등포구,문래동,12477,32758,16363,16395,32465,16204,16261,293,159,134,2.6,3352
2012,영등포구,기타,-,11,4,7,-,-,-,11,4,7,-,1
2012,동작구,소계,169293,416268,204479,211789,405491,199454,206037,10777,5025,5752,2.4,47185
2012,동작구,노량진2동,7584,16697,8321,8376,15728,7849,7879,969,472,497,2.07,2121
2012,동작구,상도1동,18588,43787,21564,22223,42491,20923,21568,1296,641,655,2.29,4682
2012,동작구,상도2동,11037,26232,12798,13434,25893,12637,13256,339,161,178,2.35,3079
2012,동작구,상도3동,10064,24985,12272,12713,24719,12160,12559,266,112,154,2.46,3130
2012,동작구,상도4동,11952,30065,14929,15136,29757,14801,14956,308,128,180,2.49,3508
2012,동작구,사당1동,11094,24361,11752,12609,23395,11300,12095,966,452,514,2.11,2466
2012,동작구,사당3동,10404,26396,12975,13421,26139,12866,13273,257,109,148,2.51,3044
2012,동작구,사당4동,6357,15380,7533,7847,15195,7440,7755,185,93,92,2.39,1816
2012,동작구,사당5동,6303,15612,7767,7845,15443,7673,7770,169,94,75,2.45,1655
2012,동작구,대방동,15650,40795,19805,20990,40415,19623,20792,380,182,198,2.58,4050
2012,동작구,신대방1동,10073,28931,14199,14732,26146,12809,13337,2785,1390,1395,2.6,2709
2012,동작구,신대방2동,8390,21431,10493,10938,21161,10366,10795,270,127,143,2.52,2286
2012,동작구,흑석동,15299,36533,17892,18641,35083,17335,17748,1450,557,893,2.29,4781
2012,동작구,노량진1동,14383,35008,17475,17533,34417,17209,17208,591,266,325,2.39,4291
2012,동작구,사당2동,12115,30050,14702,15348,29509,14463,15046,541,239,302,2.44,3567
2012,동작구,기타,-,5,2,3,-,-,-,5,2,3,-,-
2012,관악구,소계,247598,540520,273640,266880,523029,265281,257748,17491,8359,9132,2.11,56620
2012,관악구,보라매동,11605,28345,14073,14272,26468,13176,13292,1877,897,980,2.28,3113
2012,관악구,청림동,6626,17288,8507,8781,16921,8319,8602,367,188,179,2.55,1886
2012,관악구,행운동,15462,30334,15038,15296,29902,14849,15053,432,189,243,1.93,3104
2012,관악구,낙성대동,9974,18327,9363,8964,17785,9102,8683,542,261,281,1.78,1601
2012,관악구,중앙동,7458,15279,7486,7793,14808,7275,7533,471,211,260,1.99,1839
2012,관악구,인헌동,13150,28769,14335,14434,28439,14188,14251,330,147,183,2.16,2876
2012,관악구,남현동,8188,18368,8886,9482,18127,8772,9355,241,114,127,2.21,1833
2012,관악구,서원동,12291,24274,12331,11943,23657,12031,11626,617,300,317,1.92,2370
2012,관악구,신원동,9362,20484,10155,10329,19729,9776,9953,755,379,376,2.11,2482
2012,관악구,서림동,13301,24916,13723,11193,24651,13598,11053,265,125,140,1.85,2479
2012,관악구,신사동,12383,26716,13344,13372,25036,12516,12520,1680,828,852,2.02,2519
2012,관악구,신림동,13124,23553,11771,11782,19130,9661,9469,4423,2110,2313,1.46,1508
2012,관악구,난향동,6694,17899,8949,8950,17818,8908,8910,81,41,40,2.66,1856
2012,관악구,조원동,9229,19744,10132,9612,18178,9314,8864,1566,818,748,1.97,2053
2012,관악구,대학동,14160,24078,14276,9802,23283,13891,9392,795,385,410,1.64,2004
2012,관악구,은천동,14967,37105,18444,18661,36290,18093,18197,815,351,464,2.42,3941
2012,관악구,성현동,12858,35003,17243,17760,34848,17186,17662,155,57,98,2.71,4107
2012,관악구,청룡동,17814,34411,17195,17216,33076,16576,16500,1335,619,716,1.86,3500
2012,관악구,난곡동,12854,31240,15888,15352,30971,15767,15204,269,121,148,2.41,3707
2012,관악구,삼성동,12194,29711,15033,14678,29582,14972,14610,129,61,68,2.43,4290
2012,관악구,미성동,13904,34676,17468,17208,34330,17311,17019,346,157,189,2.47,3552
2012,서초구,소계,168878,439998,213011,226987,435044,210440,224604,4954,2571,2383,2.58,41763
2012,서초구,서초1동,9045,21884,10641,11243,21527,10435,11092,357,206,151,2.38,2056
2012,서초구,서초2동,8979,23783,11778,12005,23253,11425,11828,530,353,177,2.59,2160
2012,서초구,서초3동,12415,31219,15607,15612,30817,15412,15405,402,195,207,2.48,3253
2012,서초구,서초4동,10573,30880,15075,15805,30598,14900,15698,282,175,107,2.89,2739
2012,서초구,잠원동,14366,35984,17215,18769,35680,17067,18613,304,148,156,2.48,2817
2012,서초구,반포본동,4459,13664,6443,7221,13567,6396,7171,97,47,50,3.04,1582
2012,서초구,반포1동,15048,34318,16441,17877,33966,16267,17699,352,174,178,2.26,2516
2012,서초구,반포2동,7160,21970,10433,11537,21882,10387,11495,88,46,42,3.06,2089
2012,서초구,반포3동,8453,24456,11665,12791,24412,11647,12765,44,18,26,2.89,2170
2012,서초구,반포4동,7382,20940,10050,10890,20370,9748,10622,570,302,268,2.76,1825
2012,서초구,방배본동,8145,22338,10600,11738,22072,10474,11598,266,126,140,2.71,2243
2012,서초구,방배1동,6885,17379,8325,9054,17216,8261,8955,163,64,99,2.5,1785
2012,서초구,방배2동,10982,27850,13463,14387,27589,13341,14248,261,122,139,2.51,2963
2012,서초구,방배3동,9655,25925,12654,13271,25780,12583,13197,145,71,74,2.67,2740
2012,서초구,방배4동,10010,26178,12280,13898,25830,12114,13716,348,166,182,2.58,2673
2012,서초구,양재1동,12480,31954,15414,16540,31589,15222,16367,365,192,173,2.53,3245
2012,서초구,양재2동,10392,23386,11819,11567,23074,11682,11392,312,137,175,2.22,1904
2012,서초구,내곡동,2449,5890,3108,2782,5822,3079,2743,68,29,39,2.38,1003
2012,강남구,소계,230755,569997,274124,295873,564197,270970,293227,5800,3154,2646,2.45,50348
2012,강남구,신사동,8602,20306,9516,10790,19996,9351,10645,310,165,145,2.32,2331
2012,강남구,논현1동,14999,26651,12406,14245,26051,12099,13952,600,307,293,1.74,2164
2012,강남구,논현2동,10811,22658,10712,11946,22413,10567,11846,245,145,100,2.07,2229
2012,강남구,삼성1동,5922,16190,8213,7977,15697,7904,7793,493,309,184,2.65,1565
2012,강남구,삼성2동,14120,32721,15694,17027,32547,15593,16954,174,101,73,2.31,2519
2012,강남구,대치1동,6046,20603,10244,10359,20349,10112,10237,254,132,122,3.37,1376
2012,강남구,대치4동,10586,22315,10554,11761,22035,10399,11636,280,155,125,2.08,1555
2012,강남구,역삼1동,20436,36194,17332,18862,34944,16606,18338,1250,726,524,1.71,2744
2012,강남구,역삼2동,14367,35480,16748,18732,35212,16589,18623,268,159,109,2.45,2667
2012,강남구,도곡1동,8443,22978,11043,11935,22744,10917,11827,234,126,108,2.69,1942
2012,강남구,도곡2동,11768,34429,16285,18144,34252,16175,18077,177,110,67,2.91,2962
2012,강남구,개포1동,8940,23353,11174,12179,23184,11102,12082,169,72,97,2.59,2266
2012,강남구,개포4동,9709,23897,11734,12163,23801,11691,12110,96,43,53,2.45,1844
2012,강남구,일원본동,7642,23210,11317,11893,23168,11301,11867,42,16,26,3.03,1519
2012,강남구,일원1동,7736,18954,9228,9726,18820,9165,9655,134,63,71,2.43,2094
2012,강남구,일원2동,7345,19212,9482,9730,19179,9466,9713,33,16,17,2.61,1749
2012,강남구,수서동,7545,16831,7678,9153,16720,7639,9081,111,39,72,2.22,2633
2012,강남구,세곡동,4917,14400,7075,7325,14314,7029,7285,86,46,40,2.91,1979
2012,강남구,압구정동,11269,29630,13795,15835,29417,13702,15715,213,93,120,2.61,3719
2012,강남구,청담동,12781,31791,15181,16610,31477,15013,16464,314,168,146,2.46,3080
2012,강남구,대치2동,14048,43193,21852,21341,42979,21731,21248,214,121,93,3.06,3092
2012,강남구,개포2동,12723,34999,16859,18140,34898,16819,18079,101,40,61,2.74,2319
2012,강남구,기타,-,2,2,-,-,-,-,2,2,-,-,-
2012,송파구,소계,257852,680150,333060,347090,673115,329747,343368,7035,3313,3722,2.61,58490
2012,송파구,풍납1동,7914,19974,9851,10123,19040,9402,9638,934,449,485,2.41,2136
2012,송파구,풍납2동,11042,28831,13908,14923,28683,13851,14832,148,57,91,2.6,2454
2012,송파구,거여1동,5917,16084,8193,7891,15873,8115,7758,211,78,133,2.68,1464
2012,송파구,거여2동,11118,28458,14429,14029,28315,14371,13944,143,58,85,2.55,2887
2012,송파구,마천1동,9588,24536,12309,12227,24236,12200,12036,300,109,191,2.53,2788
2012,송파구,마천2동,8698,22469,11427,11042,22264,11357,10907,205,70,135,2.56,2582
2012,송파구,방이1동,6233,17461,8613,8848,17199,8479,8720,262,134,128,2.76,1395
2012,송파구,방이2동,11691,26202,12912,13290,25847,12756,13091,355,156,199,2.21,2175
2012,송파구,오륜동,6098,20394,9988,10406,20362,9970,10392,32,18,14,3.34,1466
2012,송파구,오금동,14173,38747,19215,19532,38537,19117,19420,210,98,112,2.72,3536
2012,송파구,송파1동,11802,27875,13243,14632,27318,12965,14353,557,278,279,2.31,2268
2012,송파구,송파2동,7711,22931,11161,11770,22771,11085,11686,160,76,84,2.95,1787
2012,송파구,석촌동,15675,36060,17534,18526,35310,17184,18126,750,350,400,2.25,2981
2012,송파구,삼전동,15828,35278,16872,18406,34870,16686,18184,408,186,222,2.2,2528
2012,송파구,가락본동,11646,29975,14990,14985,29515,14759,14756,460,231,229,2.53,2277
2012,송파구,가락1동,2819,6591,3326,3265,6475,3260,3215,116,66,50,2.3,701
2012,송파구,가락2동,12550,36265,17901,18364,36085,17816,18269,180,85,95,2.88,2477
2012,송파구,문정1동,8415,22751,11188,11563,22533,11092,11441,218,96,122,2.68,1795
2012,송파구,문정2동,5344,15955,7781,8174,15900,7755,8145,55,26,29,2.98,2086
2012,송파구,장지동,13740,37635,18510,19125,37504,18452,19052,131,58,73,2.73,2987
2012,송파구,잠실본동,14216,31356,15040,16316,30561,14634,15927,795,406,389,2.15,2429
2012,송파구,잠실4동,10997,31511,15389,16122,31406,15332,16074,105,57,48,2.86,2594
2012,송파구,잠실6동,5789,17432,8376,9056,17388,8352,9036,44,24,20,3,1724
2012,송파구,잠실7동,3506,10794,5056,5738,10777,5045,5732,17,11,6,3.07,1414
2012,송파구,잠실2동,12659,37101,17802,19299,36970,17734,19236,131,68,63,2.92,2245
2012,송파구,잠실3동,12683,37484,18046,19438,37376,17978,19398,108,68,40,2.95,3314
2012,강동구,소계,187490,492728,246237,246491,487905,244172,243733,4823,2065,2758,2.6,44941
2012,강동구,강일동,10933,34701,16931,17770,34497,16829,17668,204,102,102,3.16,3324
2012,강동구,상일동,9745,27912,13976,13936,27759,13911,13848,153,65,88,2.85,2202
2012,강동구,명일1동,10060,28642,14082,14560,28520,14034,14486,122,48,74,2.83,2379
2012,강동구,명일2동,6048,19064,9601,9463,19040,9592,9448,24,9,15,3.15,1422
2012,강동구,고덕1동,5990,17558,8925,8633,17453,8882,8571,105,43,62,2.91,1429
2012,강동구,고덕2동,7025,18163,9310,8853,18068,9274,8794,95,36,59,2.57,1747
2012,강동구,암사2동,6293,16530,8171,8359,16483,8144,8339,47,27,20,2.62,1330
2012,강동구,암사3동,6178,19083,9430,9653,19065,9418,9647,18,12,6,3.09,1423
2012,강동구,천호1동,13046,32013,16050,15963,31321,15771,15550,692,279,413,2.4,3294
2012,강동구,천호3동,12387,26970,13644,13326,26513,13431,13082,457,213,244,2.14,2977
2012,강동구,성내1동,7408,20147,9910,10237,19844,9778,10066,303,132,171,2.68,1749
2012,강동구,성내2동,12170,27162,13545,13617,26581,13288,13293,581,257,324,2.18,2847
2012,강동구,성내3동,10386,25623,12821,12802,25402,12736,12666,221,85,136,2.45,2307
2012,강동구,둔촌1동,6443,20258,10407,9851,20177,10374,9803,81,33,48,3.13,1292
2012,강동구,둔촌2동,10669,29655,14779,14876,29538,14729,14809,117,50,67,2.77,2617
2012,강동구,암사1동,15869,39384,19621,19763,38916,19447,19469,468,174,294,2.45,3817
2012,강동구,천호2동,17097,38480,19443,19037,37748,19099,18649,732,344,388,2.21,4137
2012,강동구,길동,19743,51382,25590,25792,50980,25435,25545,402,155,247,2.58,4648
2012,강동구,기타,-,1,1,-,-,-,-,1,1,-,-,-
,,,,,,,,,,,,,,
