기간,자치구,동,총전입,총전출,구내전입,구내전출,구간전입,구간전출,시/도간전입,시/도간전출
2015,광진구,광장동,4250,4724,919,1008,2008,1844,1323,1872
2015,광진구,자양1동,4198,4533,1739,1825,1303,1215,1156,1493
2015,광진구,자양2동,3829,4650,1552,1442,1320,1485,957,1723
2015,광진구,자양3동,4187,4628,1248,1169,1888,1941,1051,1518
2015,광진구,자양4동,3162,4088,711,1143,1382,1616,1069,1329
2015,동대문구,소계,55990,60917,17367,17367,22257,23826,16366,19724
2015,동대문구,회기동,2125,2452,536,617,621,848,968,987
2015,동대문구,휘경1동,2492,4198,798,1592,736,1464,958,1142
2015,동대문구,휘경2동,3912,4210,1287,1176,1194,1455,1431,1579
2015,동대문구,청량리동,2838,3248,951,870,1122,1278,765,1100
2015,동대문구,용신동,5705,5331,1046,881,2851,2636,1808,1814
2015,동대문구,제기동,4176,4549,952,986,1803,2061,1421,1502
2015,동대문구,전농1동,4386,5304,1550,1811,1560,1861,1276,1632
2015,동대문구,전농2동,2732,2965,1253,1147,953,974,526,844
2015,동대문구,답십리1동,4723,4369,1310,1515,2225,1623,1188,1231
2015,동대문구,답십리2동,3624,4328,1518,1603,1387,1550,719,1175
2015,동대문구,장안1동,6277,6048,1864,1708,2911,2413,1502,1927
2015,동대문구,장안2동,5116,5690,2151,1867,1945,2015,1020,1808
2015,동대문구,이문1동,4864,5154,1417,1132,1425,2094,2022,1928
2015,동대문구,이문2동,3020,3071,734,462,1524,1554,762,1055
2015,중랑구,소계,64638,71284,27773,27773,22351,20339,14514,23172
2015,중랑구,면목2동,4078,4579,1804,1859,1359,1306,915,1414
2015,중랑구,면목4동,4299,3767,1212,1040,2218,1487,869,1240
2015,중랑구,면목5동,1617,3636,704,2007,565,887,348,742
2015,중랑구,면목7동,3725,4703,1450,1976,1520,1483,755,1244
2015,중랑구,상봉1동,3519,4020,1756,1734,978,933,785,1353
2015,중랑구,상봉2동,3969,3864,1584,1531,1350,989,1035,1344
2015,중랑구,중화1동,3577,3704,1745,1568,1156,993,676,1143
2015,중랑구,중화2동,4304,4967,1742,1914,1554,1469,1008,1584
2015,중랑구,묵1동,5094,5659,1737,1583,2110,2125,1247,1951
2015,중랑구,묵2동,3695,3728,1447,1341,1531,1244,717,1143
2015,중랑구,망우3동,3093,3542,1693,1666,741,707,659,1169
2015,중랑구,신내1동,4752,4959,2202,1757,1549,1380,1001,1822
2015,중랑구,신내2동,3122,3523,1335,1266,996,1031,791,1226
2015,중랑구,면목본동,6197,6417,2839,2587,1976,1744,1382,2086
2015,중랑구,면목3.8동,4743,4952,2331,2189,1445,1273,967,1490
2015,중랑구,망우본동,4854,5264,2192,1755,1303,1288,1359,2221
2015,성북구,소계,66804,76213,22463,22463,26805,31240,17536,22510
2015,성북구,돈암1동,3257,2405,1376,862,1212,807,669,736
2015,성북구,돈암2동,3380,3432,1188,1254,1553,1279,639,899
2015,성북구,안암동,3213,3538,575,756,1156,1512,1482,1270
2015,성북구,보문동,2390,2576,616,667,1178,1218,596,691
2015,성북구,정릉1동,2755,3666,1402,1731,819,978,534,957
2015,성북구,정릉2동,4332,3734,2254,1717,1283,994,795,1023
2015,성북구,정릉3동,2656,2913,896,931,799,914,961,1068
2015,성북구,정릉4동,3628,3708,1420,1076,1351,1442,857,1190
2015,성북구,길음1동,5212,5450,1476,1378,2518,2423,1218,1649
2015,성북구,길음2동,2076,3221,671,822,959,1599,446,800
2015,성북구,월곡1동,3414,3626,1085,894,1544,1635,785,1097
2015,성북구,월곡2동,3155,3318,1110,988,1111,1287,934,1043
2015,성북구,장위1동,2759,3686,1216,1039,1007,1540,536,1107
2015,성북구,장위2동,2642,3193,1389,1147,760,1226,493,820
2015,성북구,장위3동,1708,5093,510,1769,837,2359,361,965
2015,성북구,성북동,2771,3110,710,866,1193,1245,868,999
2015,성북구,삼선동,4081,4596,1166,1336,1629,1908,1286,1352
2015,성북구,동선동,3688,3611,1109,1246,1148,1268,1431,1097
2015,성북구,종암동,5246,5762,1261,1244,2475,2569,1510,1949
2015,성북구,석관동,4441,5575,1033,740,2273,3037,1135,1798
2015,강북구,소계,47491,52240,17050,17050,20125,20424,10316,14766
2015,강북구,번1동,3663,3811,1008,934,1686,1689,969,1188
2015,강북구,번2동,2333,2538,911,946,965,836,457,756
2015,강북구,번3동,2067,2466,557,468,1126,1179,384,819
2015,강북구,수유1동,3519,3720,1576,1505,1245,1212,698,1003
2015,강북구,수유2동,3230,3580,1347,1202,1244,1470,639,908
2015,강북구,수유3동,4532,4604,1523,1483,1881,1840,1128,1281
2015,강북구,삼양동,4339,4618,1878,1769,1582,1587,879,1262
2015,강북구,미아동,3967,4275,1554,1743,1523,1545,890,987
2015,강북구,송중동,3851,5257,1028,1651,1806,2137,1017,1469
2015,강북구,송천동,4161,4696,1560,1712,1780,1723,821,1261
2015,강북구,삼각산동,3991,4463,962,824,2138,2171,891,1468
2015,강북구,우이동,3444,3262,1261,856,1534,1394,649,1012
2015,강북구,인수동,4394,4950,1885,1957,1615,1641,894,1352
2015,도봉구,소계,48961,52460,17450,17450,20163,17754,11348,17256
2015,도봉구,쌍문1동,3303,3378,801,767,1875,1578,627,1033
2015,도봉구,쌍문2동,3379,3382,1578,1418,1141,1011,660,953
2015,도봉구,쌍문3동,2820,3044,890,1076,1317,1092,613,876
2015,도봉구,쌍문4동,2837,3060,1410,1334,891,851,536,875
2015,도봉구,방학1동,5060,5049,2102,1935,1738,1433,1220,1681
2015,도봉구,방학2동,3221,3550,1361,1534,1085,918,775,1098
2015,도봉구,방학3동,3668,4101,1651,1599,1242,1186,775,1316
2015,도봉구,창1동,3600,4054,1248,1361,1527,1406,825,1287
2015,도봉구,창2동,4345,4519,1456,1441,1999,1726,890,1352
2015,도봉구,창3동,2361,2472,575,745,1384,1032,402,695
2015,도봉구,창4동,3386,3893,837,763,1606,1669,943,1461
2015,도봉구,창5동,3589,3987,1330,1229,1397,1419,862,1339
2015,도봉구,도봉1동,3366,3540,1161,1089,1203,957,1002,1494
2015,도봉구,도봉2동,4026,4431,1050,1159,1758,1476,1218,1796
2015,노원구,소계,73528,83672,26191,26191,26958,26038,20379,31443
2015,노원구,월계1동,3356,3413,575,628,1691,1370,1090,1415
2015,노원구,월계2동,2895,3799,567,713,1708,1745,620,1341
2015,노원구,월계3동,3990,4683,984,1085,2006,1816,1000,1782
2015,노원구,공릉2동,6080,7111,1446,1497,2147,2275,2487,3339
2015,노원구,하계1동,3656,3998,1516,1311,1242,1289,898,1398
2015,노원구,하계2동,2847,3127,1299,1105,991,961,557,1061
2015,노원구,중계본동,3448,4006,1309,1336,1177,1341,962,1329
2015,노원구,중계1동,3900,4228,1619,1846,1320,1262,961,1120
2015,노원구,중계4동,3001,3172,1609,1300,792,845,600,1027
2015,노원구,상계1동,5162,5657,1700,1368,1876,1837,1586,2452
2015,노원구,상계2동,3516,3767,1839,1625,838,992,839,1150
2015,노원구,상계5동,3864,4164,2014,1732,994,935,856,1497
2015,노원구,상계8동,3710,4372,1257,1396,1475,1185,978,1791
2015,노원구,상계9동,3153,3638,1489,1602,877,787,787,1249
2015,노원구,상계10동,2870,3365,1144,1375,993,895,733,1095
2015,노원구,상계3.4동,3473,4191,1240,1208,1113,1084,1120,1899
2015,노원구,상계6.7동,4628,5415,1589,1659,1774,1712,1265,2044
2015,노원구,중계2.3동,4178,4993,1559,1696,1582,1453,1037,1844
2015,노원구,공릉1동,5801,6573,1436,1709,2362,2254,2003,2610
2015,은평구,소계,82375,85329,34346,34346,27880,20433,20149,30550
2015,은평구,녹번동,7496,6440,3111,2788,2906,1576,1479,2076
2015,은평구,불광1동,6704,7477,2585,3043,2500,1811,1619,2623
2015,은평구,갈현1동,4034,4257,1693,1764,1145,817,1196,1676
2015,은평구,갈현2동,5362,5206,2772,2208,1368,1044,1222,1954
2015,은평구,구산동,5739,5174,2926,2079,1595,1039,1218,2056
2015,은평구,대조동,6405,6176,2800,2826,1880,1187,1725,2163
2015,은평구,응암1동,5380,5326,2347,2247,1749,1332,1284,1747
2015,은평구,응암2동,3147,5362,1196,2537,1153,1358,798,1467
2015,은평구,신사1동,4688,4634,2369,2101,1387,1074,932,1459
2015,은평구,신사2동,3499,3689,1432,1572,1255,864,812,1253
2015,은평구,증산동,2715,3282,763,890,1319,1278,633,1114
2015,은평구,수색동,1980,4047,394,1186,889,1355,697,1506
2015,은평구,진관동,7195,5787,1839,966,2878,1703,2478,3118
2015,은평구,불광2동,4770,4968,2085,2118,1457,932,1228,1918
2015,은평구,응암3동,4500,4900,1747,1995,1714,1418,1039,1487
2015,은평구,역촌동,8761,8604,4287,4026,2685,1645,1789,2933
2015,서대문구,소계,55729,55165,15178,15178,24763,22764,15788,17223
2015,서대문구,천연동,2941,3193,520,530,1450,1652,971,1011
2015,서대문구,홍제1동,3277,5503,1086,1796,1343,2298,848,1409
2015,서대문구,홍제3동,2629,2980,1089,888,936,1152,604,940
2015,서대문구,홍제2동,2226,2378,818,594,876,1028,532,756
2015,서대문구,홍은1동,2944,3763,902,1020,1272,1526,770,1217
2015,서대문구,홍은2동,4705,4883,1932,1532,1691,1736,1082,1615
2015,서대문구,남가좌1동,7964,615,2688,192,3992,247,1284,176
2015,서대문구,남가좌2동,3758,5970,1228,2545,1394,1933,1136,1492
2015,서대문구,북가좌1동,3341,3653,848,1446,1736,1249,757,958
2015,서대문구,북가좌2동,5607,5400,1682,1429,2799,2348,1126,1623
2015,서대문구,충현동,2793,3127,461,631,1381,1521,951,975
2015,서대문구,북아현동,2462,1865,444,319,1376,919,642,627
2015,서대문구,신촌동,5064,4955,397,572,1922,2320,2745,2063
2015,서대문구,연희동,6018,6880,1083,1684,2595,2835,2340,2361
2015,마포구,소계,71484,72254,20023,20023,30118,29185,21343,23046
2015,마포구,용강동,4864,3268,1550,1020,2161,1215,1153,1033
2015,마포구,대흥동,2791,4730,634,1387,926,1975,1231,1368
2015,마포구,염리동,2787,2680,1077,885,961,1016,749,779
2015,마포구,신수동,3375,4845,1193,1756,1200,1774,982,1315
2015,마포구,서교동,5436,6861,1354,2111,1951,2599,2131,2151
2015,마포구,합정동,4357,4269,1468,1279,1521,1544,1368,1446
2015,마포구,망원1동,3701,4639,1611,1708,1146,1570,944,1361
2015,마포구,망원2동,3099,3513,1464,1194,885,1243,750,1076
2015,마포구,연남동,3284,3999,905,1036,1307,1767,1072,1196
2015,마포구,성산1동,3708,3836,1645,1246,1079,1332,984,1258
2015,마포구,성산2동,5303,5809,1302,999,2238,2638,1763,2172
2015,마포구,상암동,4683,4453,842,588,2122,2039,1719,1826
2015,마포구,도화동,3597,3889,610,930,1950,1741,1037,1218
2015,마포구,서강동,5268,5147,1461,1454,2037,1993,1770,1700
2015,마포구,공덕동,8509,6185,1581,1321,4857,3000,2071,1864
2015,마포구,아현동,6722,4131,1326,1109,3777,1739,1619,1283
2015,양천구,소계,66589,70624,21529,21529,27206,25927,17854,23168
2015,양천구,목1동,4779,4378,1567,1298,2124,1796,1088,1284
2015,양천구,목2동,5394,5078,1568,1132,2495,2229,1331,1717
2015,양천구,목3동,3752,4757,915,1188,1896,2200,941,1369
2015,양천구,목4동,4160,4523,1429,1456,1769,1749,962,1318
2015,양천구,신월1동,3348,3918,744,988,1608,1615,996,1315
2015,양천구,신월2동,3568,3317,1620,1227,1134,904,814,1186
2015,양천구,신월3동,3662,2737,991,718,1403,908,1268,1111
2015,양천구,신월4동,2839,2716,1452,1143,705,691,682,882
2015,양천구,신월5동,2662,2647,551,577,1391,1159,720,911
2015,양천구,신월6동,1426,1852,660,824,333,451,433,577
2015,양천구,신월7동,3129,3405,1054,1197,1074,799,1001,1409
2015,양천구,신정1동,2081,2453,863,1065,742,781,476,607
2015,양천구,신정2동,2849,3063,1037,1045,1034,1153,778,865
2015,양천구,신정3동,6015,7036,2011,2153,2295,2290,1709,2593
2015,양천구,신정6동,3087,3440,1230,1314,1090,1141,767,985
2015,양천구,신정7동,3623,4141,1201,1159,1477,1630,945,1352
2015,양천구,목5동,4899,5285,1034,1429,2546,2347,1319,1509
2015,양천구,신정4동,5316,5878,1602,1616,2090,2084,1624,2178
2015,강서구,소계,94604,94501,33798,33798,33645,25985,27161,34718
2015,강서구,염창동,5414,6024,1406,1591,2483,2240,1525,2193
2015,강서구,등촌1동,4585,5025,1352,1936,1629,1334,1604,1755
2015,강서구,등촌2동,3598,3808,858,985,1876,1609,864,1214
2015,강서구,등촌3동,4076,4704,1383,1559,1507,1366,1186,1779
2015,강서구,화곡본동,6229,6544,2108,2551,2408,1612,1713,2381
2015,강서구,화곡2동,3510,3781,1348,1492,1398,1082,764,1207
2015,강서구,화곡3동,3552,3808,1499,1504,1163,1097,890,1207
2015,강서구,화곡4동,3655,3599,1172,1154,1578,1207,905,1238
2015,강서구,화곡6동,4530,4740,1730,1721,1501,1211,1299,1808
2015,강서구,화곡8동,4416,4941,1621,1888,1720,1371,1075,1682
2015,강서구,가양1동,4948,3773,1595,1381,1636,956,1717,1436
2015,강서구,가양2동,2082,2382,624,892,843,627,615,863
2015,강서구,가양3동,2292,2669,693,977,939,709,660,983
2015,강서구,발산1동,5625,5197,2721,1971,1526,1296,1378,1930
2015,강서구,공항동,3387,3844,1140,1310,924,866,1323,1668
2015,강서구,방화1동,7078,5765,3157,2386,1876,1079,2045,2300
2015,강서구,방화2동,4004,4195,1689,1712,813,720,1502,1763
2015,강서구,방화3동,3646,3864,1538,1590,956,827,1152,1447
2015,강서구,화곡1동,10003,9652,2557,2610,4415,3354,3031,3688
2015,강서구,우장산동,7974,6186,3607,2588,2454,1422,1913,2176
2015,구로구,소계,57099,64052,16414,16414,19681,19671,21004,27967
2015,구로구,신도림동,4953,4924,1046,650,2338,2189,1569,2085
2015,구로구,구로1동,2403,2717,481,446,1022,958,900,1313
2015,구로구,구로3동,5146,5901,1028,961,1918,2365,2200,2575
2015,구로구,구로4동,3485,4680,1097,1463,1310,1479,1078,1738
2015,구로구,구로5동,5206,5920,1083,1261,2109,2187,2014,2472
2015,구로구,고척1동,3238,3400,1263,1009,990,1056,985,1335
2015,구로구,고척2동,3894,4362,1410,1481,1414,1370,1070,1511
2015,구로구,개봉2동,4257,4718,1405,1231,1155,1205,1697,2282
2015,구로구,개봉3동,2921,2908,951,929,655,545,1315,1434
2015,구로구,오류1동,3767,3863,1081,1218,1099,802,1587,1843
2015,구로구,오류2동,5391,5362,1447,1171,1715,1265,2229,2926
2015,구로구,수궁동,3195,3450,815,769,970,849,1410,1832
2015,구로구,가리봉동,1318,2141,281,556,607,819,430,766
2015,구로구,구로2동,3360,4830,1161,1533,1046,1349,1153,1948
2015,구로구,개봉1동,4565,4876,1865,1736,1333,1233,1367,1907
2015,금천구,소계,34056,37303,11341,11341,10463,9633,12252,16329
2015,금천구,가산동,4603,4514,615,730,1677,1627,2311,2157
2015,금천구,독산1동,5823,6353,1051,1164,1790,1696,2982,3493
2015,금천구,독산2동,3064,3329,1511,1436,772,664,781,1229
2015,금천구,독산3동,3480,3881,833,1100,1650,1384,997,1397
2015,금천구,독산4동,2316,2741,1074,1221,658,590,584,930
2015,금천구,시흥1동,4933,5379,1959,1841,1309,1150,1665,2388
2015,금천구,시흥2동,2508,2925,890,697,829,926,789,1302
2015,금천구,시흥3동,1574,1729,556,447,395,318,623,964
2015,금천구,시흥4동,2910,3204,1431,1337,724,665,755,1202
2015,금천구,시흥5동,2845,3248,1421,1368,659,613,765,1267
2015,영등포구,소계,58936,65678,14054,14054,24161,27347,20721,24277
2015,영등포구,여의동,4051,4205,344,256,2341,2467,1366,1482
2015,영등포구,당산1동,3982,3914,1101,1080,1575,1506,1306,1328
2015,영등포구,당산2동,6630,6378,1135,1088,2823,2929,2672,2361
2015,영등포구,양평1동,3260,3185,764,731,1382,1348,1114,1106
2015,영등포구,양평2동,3508,3576,558,599,1628,1576,1322,1401
2015,영등포구,신길1동,3231,3774,856,879,1135,1382,1240,1513
2015,영등포구,신길3동,1769,2552,749,1000,582,747,438,805
2015,영등포구,신길4동,1389,1645,620,597,425,514,344,534
2015,영등포구,신길5동,2011,2326,921,742,552,753,538,831
2015,영등포구,신길6동,3208,3624,780,684,1519,1782,909,1158
2015,영등포구,신길7동,3084,3430,433,622,1015,1154,1636,1654
2015,영등포구,대림1동,2194,2796,735,690,829,1107,630,999
2015,영등포구,대림2동,1764,3027,337,613,852,1408,575,1006
2015,영등포구,대림3동,3477,4528,1034,824,1429,2045,1014,1659
2015,영등포구,영등포본동,3097,3692,954,987,1103,1355,1040,1350
2015,영등포구,영등포동,4617,4716,785,1017,1721,1854,2111,1845
2015,영등포구,도림동,3240,3465,917,768,1251,1376,1072,1321
2015,영등포구,문래동,4424,4845,1031,877,1999,2044,1394,1924
2015,동작구,소계,66694,76096,17787,17787,27910,31565,20997,26744
2015,동작구,노량진2동,2312,2643,622,719,715,831,975,1093
2015,동작구,상도1동,8401,8648,1897,1564,3385,3865,3119,3219
2015,동작구,상도2동,4379,5613,1674,2010,1454,1950,1251,1653
2015,동작구,상도3동,4273,4333,1888,1493,1363,1411,1022,1429
2015,동작구,상도4동,4618,4736,1876,1638,1636,1492,1106,1606
2015,동작구,사당1동,4967,5097,948,681,2414,2495,1605,1921
2015,동작구,사당3동,3750,5259,1054,1499,1660,2182,1036,1578
2015,동작구,사당4동,2990,2889,1136,864,1136,1100,718,925
2015,동작구,사당5동,2325,3779,719,1197,938,1516,668,1066
2015,동작구,대방동,6498,6533,1553,1289,2810,2796,2135,2448
2015,동작구,신대방1동,3184,3807,378,349,1918,2175,888,1283
2015,동작구,신대방2동,3966,3947,1037,971,1651,1582,1278,1394
2015,동작구,흑석동,4364,7270,663,1628,2172,3220,1529,2422
2015,동작구,노량진1동,5899,6159,1545,1184,2003,2169,2351,2806
2015,동작구,사당2동,4768,5383,797,701,2655,2781,1316,1901
2015,관악구,소계,94590,100724,29534,29534,29383,32946,35673,38244
2015,관악구,보라매동,3825,4220,1430,1194,1345,1537,1050,1489
2015,관악구,청림동,2700,2573,819,657,1293,1088,588,828
2015,관악구,행운동,6557,6641,1848,1955,2200,2175,2509,2511
2015,관악구,낙성대동,4479,4714,1352,1568,1199,1385,1928,1761
2015,관악구,중앙동,3323,3216,1253,1205,812,920,1258,1091
2015,관악구,인헌동,5046,5365,1381,1343,1570,1898,2095,2124
2015,관악구,남현동,4185,4090,413,453,1972,1823,1800,1814
2015,관악구,서원동,5428,5628,1948,1846,1470,1654,2010,2128
2015,관악구,신원동,3633,3760,1343,1325,1029,1120,1261,1315
2015,관악구,서림동,6107,5962,1928,1729,1513,1770,2666,2463
2015,관악구,신사동,4318,4888,1350,1468,1354,1608,1614,1812
2015,관악구,신림동,6236,5976,1360,1497,1619,2055,3257,2424
2015,관악구,난향동,2316,2621,923,712,809,830,584,1079
2015,관악구,조원동,3767,3772,936,815,1487,1565,1344,1392
2015,관악구,대학동,5635,5768,1166,1212,1488,1748,2981,2808
2015,관악구,은천동,5400,5643,2061,1637,1769,1951,1570,2055
2015,관악구,성현동,4259,4450,1510,1129,1712,1676,1037,1645
2015,관악구,청룡동,6046,9591,1571,3925,1539,2707,2936,2959
2015,관악구,난곡동,3866,4038,1857,1415,984,1052,1025,1571
2015,관악구,삼성동,2814,3121,1126,995,822,842,866,1284
2015,관악구,미성동,4650,4687,1959,1454,1397,1542,1294,1691
2015,서초구,소계,76543,83320,22715,22715,32933,34364,20895,26241
2015,서초구,서초1동,4365,4585,1411,1204,1499,1631,1455,1750
2015,서초구,서초2동,3684,5006,866,1404,1608,2039,1210,1563
2015,서초구,서초3동,5059,5423,1414,1452,1931,2038,1714,1933
2015,서초구,서초4동,4383,4019,1959,1080,1474,1736,950,1203
2015,서초구,잠원동,5064,5753,1621,1287,2109,2808,1334,1658
2015,서초구,반포본동,1726,1968,631,540,793,939,302,489
2015,서초구,반포1동,5270,8677,1244,2689,2312,3792,1714,2196
2015,서초구,반포2동,2480,2802,974,1051,980,1106,526,645
2015,서초구,반포3동,2390,5848,930,2130,889,2464,571,1254
2015,서초구,반포4동,3317,3467,1443,1083,1068,1361,806,1023
2015,서초구,방배본동,3498,3833,1172,1304,1615,1568,711,961
2015,서초구,방배1동,3412,3527,1234,1111,1326,1371,852,1045
2015,서초구,방배2동,4482,5128,1167,1134,2068,2369,1247,1625
2015,서초구,방배3동,3552,4600,1184,1376,1465,1809,903,1415
2015,서초구,방배4동,5048,5011,1694,1595,2193,2040,1161,1376
2015,서초구,양재1동,6543,6592,1169,1095,3179,2638,2195,2859
2015,서초구,양재2동,4516,5077,621,947,2139,1938,1756,2192
2015,서초구,내곡동,7754,2004,1981,233,4285,717,1488,1054
2015,강남구,소계,108537,114523,34336,34336,40957,41754,33244,38433
2015,강남구,신사동,2598,3324,601,818,1213,1544,784,962
2015,강남구,논현1동,5539,6197,1145,1307,2250,2656,2144,2234
2015,강남구,논현2동,5507,5100,1962,1540,1956,1905,1589,1655
2015,강남구,삼성1동,2669,3092,998,1050,949,1168,722,874
2015,강남구,삼성2동,5932,7058,2124,2506,2156,2566,1652,1986
2015,강남구,대치1동,6502,3116,2665,1514,2651,887,1186,715
2015,강남구,대치4동,5434,6008,1674,1701,1655,2156,2105,2151
2015,강남구,역삼1동,10523,10515,2199,2372,3777,3919,4547,4224
2015,강남구,역삼2동,6981,7183,2289,2342,2522,2441,2170,2400
2015,강남구,도곡1동,3712,4020,990,1113,1663,1671,1059,1236
2015,강남구,도곡2동,5248,5831,1946,2325,1949,1860,1353,1646
2015,강남구,개포1동,3395,3994,1953,1216,727,1365,715,1413
2015,강남구,개포4동,3471,4689,1062,1133,1311,1771,1098,1785
2015,강남구,일원본동,3643,3491,1195,909,1413,1298,1035,1284
2015,강남구,일원1동,2448,2757,877,658,736,954,835,1145
2015,강남구,일원2동,2152,4175,820,1684,703,1285,629,1206
2015,강남구,수서동,2098,2449,639,644,923,881,536,924
2015,강남구,세곡동,11539,4414,2813,523,5186,1644,3540,2247
2015,강남구,압구정동,3830,4163,1143,1171,1719,1808,968,1184
2015,강남구,청담동,5053,5559,1961,1863,1727,1969,1365,1727
2015,강남구,대치2동,6428,7162,2108,2154,2482,2805,1838,2203
2015,강남구,개포2동,3835,10226,1172,3793,1289,3201,1374,3232
2015,송파구,소계,101994,111346,39136,39136,34340,31936,28518,40274
2015,송파구,풍납1동,2281,2709,538,596,1124,1048,619,1065
2015,송파구,풍납2동,3759,4788,944,1072,1602,1854,1213,1862
2015,송파구,거여1동,2416,2725,1405,1196,421,520,590,1009
2015,송파구,거여2동,2926,6326,1256,3145,762,1202,908,1979
