기간,자치구,동,총전입,총전출,구내전입,구내전출,구간전입,구간전출,시/도간전입,시/도간전출
2013,동대문구,회기동,2432,2384,595,613,700,876,1137,895
2013,동대문구,휘경1동,2743,3073,858,898,878,1109,1007,1066
2013,동대문구,휘경2동,3707,4099,971,1246,1236,1346,1500,1507
2013,동대문구,청량리동,2807,3308,866,1046,1142,1217,799,1045
2013,동대문구,용신동,4700,5481,714,1132,2337,2577,1649,1772
2013,동대문구,제기동,3921,4386,885,961,1708,2047,1328,1378
2013,동대문구,전농1동,9546,3842,3717,1111,3999,1408,1830,1323
2013,동대문구,전농2동,2954,3181,1212,1396,1102,964,640,821
2013,동대문구,답십리1동,2819,3179,779,1223,1296,1127,744,829
2013,동대문구,답십리2동,3540,4283,1245,1692,1386,1377,909,1214
2013,동대문구,장안1동,5134,5353,1337,1480,2372,2133,1425,1740
2013,동대문구,장안2동,4385,4907,1526,1786,1781,1631,1078,1490
2013,동대문구,이문1동,4773,5499,1166,1283,1533,2235,2074,1981
2013,동대문구,이문2동,2605,3109,593,597,1239,1458,773,1054
2013,중랑구,소계,61677,65539,24314,24314,21331,19517,16032,21708
2013,중랑구,면목2동,4052,4255,1550,1637,1429,1203,1073,1415
2013,중랑구,면목4동,3112,3629,767,976,1476,1514,869,1139
2013,중랑구,면목5동,1898,2404,824,1118,690,630,384,656
2013,중랑구,면목7동,3392,4048,1231,1357,1316,1399,845,1292
2013,중랑구,상봉1동,3626,3348,1757,1481,995,845,874,1022
2013,중랑구,상봉2동,3424,3657,1284,1433,1117,981,1023,1243
2013,중랑구,중화1동,3108,3380,1211,1325,1061,913,836,1142
2013,중랑구,중화2동,4250,4898,1690,1673,1442,1458,1118,1767
2013,중랑구,묵1동,5340,5415,1611,1396,2330,1989,1399,2030
2013,중랑구,묵2동,3230,3549,1189,1119,1237,1278,804,1152
2013,중랑구,망우3동,2953,3195,1419,1521,826,754,708,920
2013,중랑구,신내1동,5214,4207,2375,1553,1787,1176,1052,1478
2013,중랑구,신내2동,3128,3532,1218,1306,1052,1049,858,1177
2013,중랑구,면목본동,5849,5911,2435,2501,1928,1687,1486,1723
2013,중랑구,면목3.8동,4379,4945,2002,2055,1364,1469,1013,1421
2013,중랑구,망우본동,4722,5166,1751,1863,1281,1172,1690,2131
2013,성북구,소계,64081,71262,19260,19260,26903,29945,17918,22057
2013,성북구,돈암1동,1872,2216,647,676,759,825,466,715
2013,성북구,돈암2동,3493,3210,1325,1063,1481,1220,687,927
2013,성북구,안암동,3261,3545,640,826,1168,1540,1453,1179
2013,성북구,보문동,2267,2428,565,632,1114,1158,588,638
2013,성북구,정릉1동,2818,3307,1292,1341,923,1067,603,899
2013,성북구,정릉2동,3186,3627,1558,1375,1018,1177,610,1075
2013,성북구,정릉3동,2400,2727,727,890,719,870,954,967
2013,성북구,정릉4동,3584,3857,1201,1076,1486,1503,897,1278
2013,성북구,길음1동,5324,5113,1366,1007,2761,2445,1197,1661
2013,성북구,길음2동,2535,2961,645,663,1272,1509,618,789
2013,성북구,월곡1동,3297,3568,961,746,1476,1678,860,1144
2013,성북구,월곡2동,2916,3322,912,1004,1111,1242,893,1076
2013,성북구,장위1동,2741,3536,1010,1005,1074,1471,657,1060
2013,성북구,장위2동,2445,3259,1072,1134,854,1163,519,962
2013,성북구,장위3동,2174,2694,686,658,1054,1298,434,738
2013,성북구,성북동,2653,3056,711,920,1093,1286,849,850
2013,성북구,삼선동,4091,4432,1169,1190,1614,1834,1308,1408
2013,성북구,동선동,3479,3538,1029,1143,1111,1334,1339,1061
2013,성북구,종암동,5249,5661,1034,1171,2445,2588,1770,1902
2013,성북구,석관동,4296,5205,710,740,2370,2737,1216,1728
2013,강북구,소계,47329,52704,16985,16985,19800,20864,10544,14855
2013,강북구,번1동,3547,3752,931,965,1660,1725,956,1062
2013,강북구,번2동,2303,2755,911,967,890,1044,502,744
2013,강북구,번3동,2029,2324,526,455,1130,1155,373,714
2013,강북구,수유1동,3455,3744,1510,1483,1200,1218,745,1043
2013,강북구,수유2동,3089,3518,1191,1113,1233,1495,665,910
2013,강북구,수유3동,4356,4354,1597,1474,1733,1645,1026,1235
2013,강북구,삼양동,4175,5000,1752,1949,1549,1723,874,1328
2013,강북구,미아동,3826,4133,1567,1702,1355,1366,904,1065
2013,강북구,송중동,3897,5104,1056,1513,1832,2224,1009,1367
2013,강북구,송천동,4142,5051,1566,1859,1654,1838,922,1354
2013,강북구,삼각산동,4784,4594,1336,786,2439,2232,1009,1576
2013,강북구,우이동,3251,3558,1143,921,1424,1580,684,1057
2013,강북구,인수동,4475,4817,1899,1798,1701,1619,875,1400
2013,도봉구,소계,47956,52619,16791,16791,19119,18737,12046,17091
2013,도봉구,쌍문1동,3513,3116,848,706,1956,1462,709,948
2013,도봉구,쌍문2동,2964,3420,1305,1394,943,991,716,1035
2013,도봉구,쌍문3동,2563,3001,893,1041,1030,1079,640,881
2013,도봉구,쌍문4동,2849,3296,1403,1416,870,985,576,895
2013,도봉구,방학1동,4644,4923,1931,1721,1485,1466,1228,1736
2013,도봉구,방학2동,3330,3717,1376,1553,1216,1017,738,1147
2013,도봉구,방학3동,3662,4085,1644,1491,1196,1346,822,1248
2013,도봉구,창1동,3809,3921,1334,1196,1489,1501,986,1224
2013,도봉구,창2동,4286,4772,1383,1459,1980,1838,923,1475
2013,도봉구,창3동,2233,2430,585,646,1213,1090,435,694
2013,도봉구,창4동,3283,3661,845,787,1497,1636,941,1238
2013,도봉구,창5동,3553,3822,1199,1072,1366,1531,988,1219
2013,도봉구,도봉1동,3195,3689,1028,1109,1130,1110,1037,1470
2013,도봉구,도봉2동,4072,4766,1017,1200,1748,1685,1307,1881
2013,노원구,소계,74362,83460,25535,25535,27219,26905,21608,31020
2013,노원구,월계1동,3023,3316,567,659,1387,1348,1069,1309
2013,노원구,월계2동,3071,3649,572,594,1755,1782,744,1273
2013,노원구,월계3동,4020,4876,930,1205,2040,1935,1050,1736
2013,노원구,공릉2동,6246,7000,1312,1311,2295,2145,2639,3544
2013,노원구,하계1동,3826,4139,1438,1299,1472,1362,916,1478
2013,노원구,하계2동,2867,3310,1228,1185,969,1050,670,1075
2013,노원구,중계본동,3324,3650,1280,1112,1150,1236,894,1302
2013,노원구,중계1동,4088,4002,1689,1641,1405,1154,994,1207
2013,노원구,중계4동,2838,3134,1366,1320,775,777,697,1037
2013,노원구,상계1동,5119,5531,1586,1119,1759,1986,1774,2426
2013,노원구,상계2동,3589,3673,1891,1604,881,1033,817,1036
2013,노원구,상계5동,3434,3792,1819,1701,800,877,815,1214
2013,노원구,상계8동,3922,5148,1145,1613,1642,1463,1135,2072
2013,노원구,상계9동,3295,3739,1495,1538,908,889,892,1312
2013,노원구,상계10동,2866,3434,1187,1304,927,962,752,1168
2013,노원구,상계3.4동,3954,4865,1589,1473,1234,1460,1131,1932
2013,노원구,상계6.7동,4762,5410,1456,1801,1826,1743,1480,1866
2013,노원구,중계2.3동,4268,4806,1480,1577,1725,1618,1063,1611
2013,노원구,공릉1동,5850,5986,1505,1479,2269,2085,2076,2422
2013,은평구,소계,77427,77311,29618,29618,27168,19325,20641,28368
2013,은평구,녹번동,5000,5658,1765,2316,1838,1415,1397,1927
2013,은평구,불광1동,7205,6423,2674,2203,2636,1701,1895,2519
2013,은평구,갈현1동,3950,4169,1721,1655,1026,827,1203,1687
2013,은평구,갈현2동,4985,4660,2464,2161,1326,812,1195,1687
2013,은평구,구산동,4829,5300,2272,2182,1286,1116,1271,2002
2013,은평구,대조동,5824,5516,2370,2344,1772,1240,1682,1932
2013,은평구,응암1동,5335,4979,2227,1984,1875,1314,1233,1681
2013,은평구,응암2동,4310,4100,1395,1663,1976,1133,939,1304
2013,은평구,신사1동,4434,4406,1977,1983,1413,994,1044,1429
2013,은평구,신사2동,2999,3625,1122,1503,1052,887,825,1235
2013,은평구,증산동,2497,3044,619,764,1243,1212,635,1068
2013,은평구,수색동,2123,2625,440,510,982,974,701,1141
2013,은평구,진관동,7371,5610,1590,1083,3337,1657,2444,2870
2013,은평구,불광2동,3947,4675,1581,1909,1171,957,1195,1809
2013,은평구,응암3동,4448,4660,1573,1743,1757,1455,1118,1462
2013,은평구,역촌동,8170,7861,3828,3615,2478,1631,1864,2615
2013,서대문구,소계,47645,49668,11666,11666,21247,21308,14732,16694
2013,서대문구,천연동,3034,3188,402,524,1785,1718,847,946
2013,서대문구,홍제1동,3563,4499,1038,1360,1593,1800,932,1339
2013,서대문구,홍제3동,2692,2991,959,908,1092,1126,641,957
2013,서대문구,홍제2동,2041,2274,639,541,915,986,487,747
2013,서대문구,홍은1동,2651,3145,747,764,1167,1235,737,1146
2013,서대문구,홍은2동,4665,4644,1762,1289,1740,1883,1163,1472
2013,서대문구,남가좌1동,444,556,131,216,213,177,100,163
2013,서대문구,남가좌2동,3998,4601,1343,1456,1440,1662,1215,1483
2013,서대문구,북가좌1동,4868,2249,1367,476,2498,952,1003,821
2013,서대문구,북가좌2동,4942,5233,1087,1280,2548,2364,1307,1589
2013,서대문구,충현동,2707,3179,472,523,1376,1600,859,1056
2013,서대문구,북아현동,1334,1704,256,321,619,791,459,592
2013,서대문구,신촌동,4814,4774,386,534,1800,2237,2628,2003
2013,서대문구,연희동,5892,6631,1077,1474,2461,2777,2354,2380
2013,마포구,소계,60331,65135,16445,16445,24529,26637,19357,22053
2013,마포구,용강동,2835,3063,870,799,1127,1308,838,956
2013,마포구,대흥동,2838,3013,654,688,931,1247,1253,1078
2013,마포구,염리동,2110,3672,582,1190,769,1475,759,1007
2013,마포구,신수동,3296,3474,1109,1017,1077,1268,1110,1189
2013,마포구,서교동,6860,6530,1530,1968,2871,2436,2459,2126
2013,마포구,합정동,3765,4121,1031,1178,1275,1457,1459,1486
2013,마포구,망원1동,3873,4284,1636,1403,1208,1380,1029,1501
2013,마포구,망원2동,2997,3406,1322,1177,967,1164,708,1065
2013,마포구,연남동,3516,3617,993,902,1441,1497,1082,1218
2013,마포구,성산1동,3715,3747,1591,1313,1162,1250,962,1184
2013,마포구,성산2동,4613,5055,1149,932,2034,2172,1430,1951
2013,마포구,상암동,4025,4275,846,520,1884,2039,1295,1716
2013,마포구,도화동,3354,3423,627,590,1672,1665,1055,1168
2013,마포구,서강동,4006,4561,1049,1235,1428,1767,1529,1559
2013,마포구,공덕동,5887,5745,855,884,3426,3022,1606,1839
2013,마포구,아현동,2641,3149,601,649,1257,1490,783,1010
2013,양천구,소계,63005,68505,20157,20157,25257,24905,17591,23443
2013,양천구,목1동,3993,4278,1166,1211,1722,1763,1105,1304
2013,양천구,목2동,4766,5148,1208,1194,2159,2086,1399,1868
2013,양천구,목3동,3865,4057,1037,918,1895,1849,933,1290
2013,양천구,목4동,4131,4233,1465,1290,1613,1593,1053,1350
2013,양천구,신월1동,3333,3706,778,728,1575,1504,980,1474
2013,양천구,신월2동,2994,2935,1439,1223,875,725,680,987
2013,양천구,신월3동,2573,2768,608,635,1052,884,913,1249
2013,양천구,신월4동,2893,2694,1432,1094,785,669,676,931
2013,양천구,신월5동,2409,2336,455,364,1236,1112,718,860
2013,양천구,신월6동,1557,2033,767,919,375,464,415,650
2013,양천구,신월7동,2615,3203,903,1029,806,841,906,1333
2013,양천구,신정1동,2218,2657,947,1108,709,825,562,724
2013,양천구,신정2동,2459,2607,841,856,952,927,666,824
2013,양천구,신정3동,6338,7400,2095,2134,2473,2618,1770,2648
2013,양천구,신정6동,3049,3357,1171,1199,1046,1189,832,969
2013,양천구,신정7동,3471,3929,1259,1214,1356,1531,856,1184
2013,양천구,목5동,4778,5054,970,1439,2432,2096,1376,1519
2013,양천구,신정4동,5563,6110,1616,1602,2196,2229,1751,2279
2013,강서구,소계,84702,86246,28785,28785,30372,24236,25545,33225
2013,강서구,염창동,5055,5467,1242,1378,2311,2013,1502,2076
2013,강서구,등촌1동,4398,4048,1267,1368,1553,1154,1578,1526
2013,강서구,등촌2동,3060,3239,709,783,1535,1351,816,1105
2013,강서구,등촌3동,3941,4416,1154,1462,1565,1257,1222,1697
2013,강서구,화곡본동,6073,6231,2036,2167,2169,1594,1868,2470
2013,강서구,화곡2동,3198,3442,1197,1327,1190,946,811,1169
2013,강서구,화곡3동,3685,3769,1525,1377,1246,1089,914,1303
2013,강서구,화곡4동,3521,3426,980,950,1582,1233,959,1243
2013,강서구,화곡6동,4560,4187,1635,1418,1466,1022,1459,1747
2013,강서구,화곡8동,4423,4595,1496,1593,1824,1334,1103,1668
2013,강서구,가양1동,4430,2908,1701,965,1710,700,1019,1243
2013,강서구,가양2동,2062,2429,545,846,886,709,631,874
2013,강서구,가양3동,2339,2736,659,895,1008,809,672,1032
2013,강서구,발산1동,4463,4500,2158,1609,1158,1242,1147,1649
2013,강서구,공항동,3439,3676,1091,1148,906,761,1442,1767
2013,강서구,방화1동,4240,4692,2043,1933,902,801,1295,1958
2013,강서구,방화2동,3642,3870,1362,1466,845,690,1435,1714
2013,강서구,방화3동,3399,3893,1256,1301,934,943,1209,1649
2013,강서구,화곡1동,9166,8818,2110,2385,4091,3110,2965,3323
2013,강서구,우장산동,5608,5904,2619,2414,1491,1478,1498,2012
2013,구로구,소계,56381,62188,14891,14891,19733,19885,21757,27412
2013,구로구,신도림동,4193,4813,805,596,1971,2159,1417,2058
2013,구로구,구로1동,2376,2910,380,398,1024,961,972,1551
2013,구로구,구로3동,5513,5793,859,853,2079,2501,2575,2439
2013,구로구,구로4동,3677,4504,1150,1332,1341,1442,1186,1730
2013,구로구,구로5동,5350,5464,993,1077,2188,2183,2169,2204
2013,구로구,고척1동,3075,3200,1150,942,934,952,991,1306
2013,구로구,고척2동,3868,4191,1313,1255,1452,1316,1103,1620
2013,구로구,개봉2동,4433,4703,1315,1229,1313,1230,1805,2244
2013,구로구,개봉3동,2918,3135,865,950,652,565,1401,1620
2013,구로구,오류1동,3093,3190,881,891,891,805,1321,1494
2013,구로구,오류2동,5264,5024,1368,991,1751,1342,2145,2691
2013,구로구,수궁동,3512,3629,795,835,1139,865,1578,1929
2013,구로구,가리봉동,1430,2248,289,581,591,819,550,848
2013,구로구,구로2동,3868,4857,1281,1427,1315,1520,1272,1910
2013,구로구,개봉1동,3811,4527,1447,1534,1092,1225,1272,1768
2013,금천구,소계,34966,38174,11885,11885,10024,10247,13057,16042
2013,금천구,가산동,3704,3963,446,707,1247,1474,2011,1782
2013,금천구,독산1동,5680,5960,970,991,1644,1636,3066,3333
2013,금천구,독산2동,3081,3437,1395,1412,780,835,906,1190
2013,금천구,독산3동,3630,4188,903,1174,1653,1540,1074,1474
2013,금천구,독산4동,2542,3074,1232,1373,635,745,675,956
2013,금천구,시흥1동,5545,5581,2284,1933,1355,1319,1906,2329
2013,금천구,시흥2동,2925,3204,1102,863,918,993,905,1348
2013,금천구,시흥3동,1689,1585,497,396,417,336,775,853
2013,금천구,시흥4동,3151,3601,1530,1513,773,751,848,1337
2013,금천구,시흥5동,3019,3581,1526,1523,602,618,891,1440
2013,영등포구,소계,57690,65125,14267,14267,23101,26660,20322,24198
2013,영등포구,여의동,3751,4017,321,302,2181,2129,1249,1586
2013,영등포구,당산1동,3489,3791,1121,938,1218,1487,1150,1366
2013,영등포구,당산2동,6419,5747,1171,1022,2771,2522,2477,2203
2013,영등포구,양평1동,2863,3257,717,691,1114,1417,1032,1149
2013,영등포구,양평2동,3104,3463,528,546,1399,1596,1177,1321
2013,영등포구,신길1동,3118,3493,820,802,1119,1395,1179,1296
2013,영등포구,신길3동,1967,2390,905,858,529,764,533,768
2013,영등포구,신길4동,1419,1777,565,516,476,585,378,676
2013,영등포구,신길5동,2149,2901,939,1012,656,945,554,944
2013,영등포구,신길6동,3017,3692,654,694,1520,1717,843,1281
2013,영등포구,신길7동,2807,3212,424,582,942,1142,1441,1488
2013,영등포구,대림1동,2583,2801,942,736,888,1074,753,991
2013,영등포구,대림2동,2097,3175,380,581,977,1460,740,1134
2013,영등포구,대림3동,3846,4471,1027,969,1606,1882,1213,1620
2013,영등포구,영등포본동,3411,4045,1029,981,1211,1536,1171,1528
2013,영등포구,영등포동,4448,4899,719,1316,1692,1841,2037,1742
2013,영등포구,도림동,3017,3468,885,811,1039,1297,1093,1360
2013,영등포구,문래동,4185,4526,1120,910,1763,1871,1302,1745
2013,동작구,소계,70907,67868,15558,15558,32277,27796,23072,24514
2013,동작구,노량진2동,2193,2915,572,925,665,909,956,1081
2013,동작구,상도1동,10775,7371,1851,1287,5257,3251,3667,2833
2013,동작구,상도2동,4426,4771,1534,1775,1481,1585,1411,1411
2013,동작구,상도3동,3950,3938,1546,1327,1362,1254,1042,1357
2013,동작구,상도4동,4226,4551,1662,1436,1499,1525,1065,1590
2013,동작구,사당1동,4795,5033,772,796,2320,2409,1703,1828
2013,동작구,사당3동,4222,4297,1084,1033,1955,1837,1183,1427
2013,동작구,사당4동,2613,2981,788,929,1081,1051,744,1001
2013,동작구,사당5동,2358,2701,616,724,1075,1128,667,849
2013,동작구,대방동,6009,6281,1232,1192,2544,2712,2233,2377
2013,동작구,신대방1동,3551,3931,349,438,2064,2131,1138,1362
2013,동작구,신대방2동,3740,3762,899,935,1594,1529,1247,1298
2013,동작구,흑석동,6987,4940,891,714,3819,2241,2277,1985
2013,동작구,노량진1동,4970,5614,1020,1289,1770,1974,2180,2351
2013,동작구,사당2동,6092,4782,742,758,3791,2260,1559,1764
2013,관악구,소계,89789,97304,25624,25624,28044,33734,36121,37946
2013,관악구,보라매동,3954,4414,1254,1236,1412,1688,1288,1490
2013,관악구,청림동,2286,2755,655,609,1033,1282,598,864
2013,관악구,행운동,5929,6443,1479,1758,1931,2254,2519,2431
2013,관악구,낙성대동,4239,4392,1066,1322,1177,1385,1996,1685
2013,관악구,중앙동,3046,3140,1091,1103,756,973,1199,1064
2013,관악구,인헌동,4874,5224,1203,1128,1602,2006,2069,2090
2013,관악구,남현동,4023,4152,330,368,1895,1804,1798,1980
2013,관악구,서원동,5079,5391,1590,1623,1346,1706,2143,2062
2013,관악구,신원동,3016,3628,1043,1198,806,1050,1167,1380
2013,관악구,서림동,5293,5567,1527,1576,1381,1613,2385,2378
2013,관악구,신사동,4364,4861,1300,1312,1414,1801,1650,1748
2013,관악구,신림동,5694,5713,1152,1292,1440,1996,3102,2425
2013,관악구,난향동,2290,2675,795,659,783,896,712,1120
2013,관악구,조원동,3458,3511,838,659,1291,1508,1329,1344
2013,관악구,대학동,5455,5602,963,1232,1531,1625,2961,2745
2013,관악구,은천동,5054,5545,1796,1440,1643,2042,1615,2063
2013,관악구,성현동,3928,4415,1366,1069,1486,1775,1076,1571
2013,관악구,청룡동,6710,6977,1726,1855,1804,2411,3180,2711
2013,관악구,난곡동,3952,4320,1686,1464,1175,1242,1091,1614
2013,관악구,삼성동,2817,3493,1066,1086,857,1036,894,1371
2013,관악구,미성동,4328,5086,1698,1635,1281,1641,1349,1810
2013,서초구,소계,80562,76974,21145,21145,37194,31585,22223,24244
2013,서초구,서초1동,3938,4291,1124,1266,1366,1488,1448,1537
2013,서초구,서초2동,3654,3831,952,1003,1521,1533,1181,1295
2013,서초구,서초3동,4961,5619,1241,1423,1946,2104,1774,2092
2013,서초구,서초4동,3819,5162,1066,1709,1602,2020,1151,1433
2013,서초구,잠원동,4839,6313,1089,1518,2258,2935,1492,1860
2013,서초구,반포본동,1992,2210,734,701,910,1083,348,426
2013,서초구,반포1동,6387,6592,1623,1440,2738,2995,2026,2157
2013,서초구,반포2동,2645,4636,918,1816,1122,1959,605,861
2013,서초구,반포3동,3308,3514,1216,1119,1293,1411,799,984
2013,서초구,반포4동,2995,3231,1118,1097,1056,1178,821,956
2013,서초구,방배본동,3532,3562,1269,1132,1466,1488,797,942
2013,서초구,방배1동,3242,3277,1106,1010,1284,1345,852,922
2013,서초구,방배2동,4860,5003,1262,1284,2239,2107,1359,1612
2013,서초구,방배3동,3531,3986,1070,1178,1448,1538,1013,1270
2013,서초구,방배4동,4641,4931,1503,1597,1984,2096,1154,1238
2013,서초구,양재1동,16918,5046,3079,635,10553,2205,3286,2206
2013,서초구,양재2동,4095,4734,540,982,1844,1800,1711,1952
2013,서초구,내곡동,1205,1036,235,235,564,300,406,501
2013,강남구,소계,96256,100020,27690,27690,37289,37181,31277,35149
2013,강남구,신사동,2973,3565,682,922,1287,1585,1004,1058
2013,강남구,논현1동,5663,6132,1173,1221,2302,2636,2188,2275
2013,강남구,논현2동,4446,4734,1473,1364,1573,1855,1400,1515
2013,강남구,삼성1동,2631,2883,905,839,1019,1071,707,973
2013,강남구,삼성2동,5920,6549,2038,2139,2201,2411,1681,1999
2013,강남구,대치1동,2931,2881,1107,1265,1073,941,751,675
2013,강남구,대치4동,5501,5551,1557,1576,1656,1876,2288,2099
2013,강남구,역삼1동,9354,9498,2042,2003,3524,3666,3788,3829
2013,강남구,역삼2동,6478,7209,2057,2303,2271,2444,2150,2462
2013,강남구,도곡1동,3373,3522,927,859,1400,1401,1046,1262
2013,강남구,도곡2동,5915,4918,2141,1670,2222,1602,1552,1646
2013,강남구,개포1동,3091,3651,1166,1166,1010,1195,915,1290
2013,강남구,개포4동,3487,4009,820,826,1424,1610,1243,1573
2013,강남구,일원본동,2760,3066,752,801,1173,1154,835,1111
2013,강남구,일원1동,2129,2693,549,676,741,920,839,1097
2013,강남구,일원2동,2249,2774,730,894,807,896,712,984
2013,강남구,수서동,1927,2381,588,533,778,921,561,927
2013,강남구,세곡동,6462,1833,1359,253,3462,701,1641,879
2013,강남구,압구정동,3519,4178,994,1135,1503,1813,1022,1230
2013,강남구,청담동,4741,5540,1647,1862,1762,2031,1332,1647
2013,강남구,대치2동,5764,6567,1523,1887,2390,2437,1851,2243
2013,강남구,개포2동,4942,5886,1460,1496,1711,2015,1771,2375
2013,송파구,소계,99953,108855,37469,37469,32343,33125,30141,38261
2013,송파구,풍납1동,2217,2786,538,559,964,1217,715,1010
2013,송파구,풍납2동,3601,4369,877,936,1386,1821,1338,1612
2013,송파구,거여1동,2186,2418,1134,1082,414,482,638,854
2013,송파구,거여2동,3311,4102,1410,1535,800,1029,1101,1538
2013,송파구,마천1동,2837,3635,1426,1427,700,916,711,1292
2013,송파구,마천2동,2809,3106,1542,1443,534,655,733,1008
