기간,자치구,동,총전입,총전출,구내전입,구내전출,구간전입,구간전출,시/도간전입,시/도간전출
2017,광진구,소계,56010,56647,16364,16364,22011,20936,17635,19347
2017,광진구,화양동,5547,5413,593,1089,1646,2099,3308,2225
2017,광진구,군자동,3305,3526,727,861,1391,1459,1187,1206
2017,광진구,중곡1동,2865,2871,1006,931,1192,1116,667,824
2017,광진구,중곡2동,3542,3700,1372,1253,1291,1309,879,1138
2017,광진구,중곡3동,2861,2879,868,702,1309,1173,684,1004
2017,광진구,중곡4동,3897,4205,1415,1303,1561,1473,921,1429
2017,광진구,능동,2388,2259,629,692,999,841,760,726
2017,광진구,구의1동,4174,4235,1311,1398,1418,1384,1445,1453
2017,광진구,구의2동,3217,3311,1191,1056,1214,1105,812,1150
2017,광진구,구의3동,4933,4357,1656,1239,1957,1574,1320,1544
2017,광진구,광장동,4337,4452,828,892,2188,1984,1321,1576
2017,광진구,자양1동,4421,3887,1580,1434,1572,1199,1269,1254
2017,광진구,자양2동,3902,3838,1468,1264,1335,1171,1099,1403
2017,광진구,자양3동,3897,4048,1113,1134,1736,1696,1048,1218
2017,광진구,자양4동,2724,3666,607,1116,1202,1353,915,1197
2017,동대문구,소계,47899,52733,13489,13489,18879,21618,15531,17626
2017,동대문구,회기동,1897,2212,427,535,514,849,956,828
2017,동대문구,휘경1동,2079,2618,609,818,634,975,836,825
2017,동대문구,휘경2동,3474,3808,1101,931,928,1335,1445,1542
2017,동대문구,청량리동,2504,2846,772,729,1005,1148,727,969
2017,동대문구,용신동,5113,5601,782,962,2399,2785,1932,1854
2017,동대문구,제기동,3531,4079,786,824,1481,1938,1264,1317
2017,동대문구,전농1동,3771,4510,1216,1367,1364,1586,1191,1557
2017,동대문구,전농2동,2088,2553,917,954,703,814,468,785
2017,동대문구,답십리1동,4021,3760,1058,996,1849,1663,1114,1101
2017,동대문구,답십리2동,2914,3533,999,1244,1160,1243,755,1046
2017,동대문구,장안1동,5842,5138,1659,1268,2725,2095,1458,1775
2017,동대문구,장안2동,4548,4629,1871,1460,1741,1801,936,1368
2017,동대문구,이문1동,3676,4722,712,1010,1220,1945,1744,1767
2017,동대문구,이문2동,2441,2724,580,391,1156,1441,705,892
2017,중랑구,소계,56385,59947,22111,22111,20569,16619,13705,21217
2017,중랑구,면목2동,3185,3587,1356,1399,1106,974,723,1214
2017,중랑구,면목4동,2793,3705,722,1000,1350,1468,721,1237
2017,중랑구,면목5동,1528,1873,702,918,558,479,268,476
2017,중랑구,면목7동,3149,3826,1135,1539,1245,1118,769,1169
2017,중랑구,상봉1동,3161,3339,1364,1275,1041,794,756,1270
2017,중랑구,상봉2동,3269,3695,1194,1482,1194,990,881,1223
2017,중랑구,중화1동,2833,3032,1100,1202,1045,804,688,1026
2017,중랑구,중화2동,4260,4141,1691,1578,1591,1150,978,1413
2017,중랑구,묵1동,6232,4601,1960,1182,2879,1672,1393,1747
2017,중랑구,묵2동,3289,3174,1123,1143,1391,930,775,1101
2017,중랑구,망우3동,2764,2765,1467,1243,681,593,616,929
2017,중랑구,신내1동,4072,4582,1743,1367,1336,1218,993,1997
2017,중랑구,신내2동,2571,3123,989,1133,926,773,656,1217
2017,중랑구,면목본동,5207,5378,2160,2210,1819,1420,1228,1748
2017,중랑구,면목3.8동,3952,4412,1778,1838,1263,1159,911,1415
2017,중랑구,망우본동,4120,4714,1627,1602,1144,1077,1349,2035
2017,성북구,소계,61285,68221,20294,20294,24663,27925,16328,20002
2017,성북구,돈암1동,1937,2238,638,843,838,792,461,603
2017,성북구,돈암2동,4299,2774,1946,928,1597,1078,756,768
2017,성북구,안암동,3042,3614,503,968,1097,1488,1442,1158
2017,성북구,보문동,4976,2836,1473,841,2556,1237,947,758
2017,성북구,정릉1동,2298,2769,1065,1249,712,754,521,766
2017,성북구,정릉2동,3212,3376,1528,1315,996,1106,688,955
2017,성북구,정릉3동,2121,2532,607,789,579,754,935,989
2017,성북구,정릉4동,2811,3271,928,1051,1119,1185,764,1035
2017,성북구,길음1동,4367,4640,1341,998,2018,2188,1008,1454
2017,성북구,길음2동,1788,2583,575,759,833,1289,380,535
2017,성북구,월곡1동,2890,3228,915,687,1298,1448,677,1093
2017,성북구,월곡2동,2773,3163,949,991,988,1230,836,942
2017,성북구,장위1동,2674,3853,1291,1222,887,1687,496,944
2017,성북구,장위2동,2006,3961,998,1560,630,1489,378,912
2017,성북구,장위3동,2141,2991,785,959,1056,1352,300,680
2017,성북구,성북동,2615,2995,582,898,1249,1257,784,840
2017,성북구,삼선동,3683,4143,1009,1304,1449,1611,1225,1228
2017,성북구,동선동,3335,3629,1000,1180,1008,1444,1327,1005
2017,성북구,종암동,4324,5055,972,1107,1981,2207,1371,1741
2017,성북구,석관동,3993,4570,1189,645,1772,2329,1032,1596
2017,강북구,소계,42231,44809,14164,14164,18237,17229,9830,13416
2017,강북구,번1동,3137,3534,816,1041,1429,1507,892,986
2017,강북구,번2동,1972,2401,720,789,831,870,421,742
2017,강북구,번3동,1645,2170,427,544,905,982,313,644
2017,강북구,수유1동,3015,3350,1137,1269,1167,1134,711,947
2017,강북구,수유2동,3068,2928,1263,985,1275,1078,530,865
2017,강북구,수유3동,4091,4042,1267,1366,1636,1508,1188,1168
2017,강북구,삼양동,3269,3906,1301,1299,1268,1399,700,1208
2017,강북구,미아동,3457,3572,1269,1367,1205,1235,983,970
2017,강북구,송중동,4958,3966,1460,1143,2498,1620,1000,1203
2017,강북구,송천동,3391,3947,1192,1347,1475,1424,724,1176
2017,강북구,삼각산동,3139,3851,682,742,1646,1828,811,1281
2017,강북구,우이동,2908,2984,975,831,1281,1218,652,935
2017,강북구,인수동,4181,4158,1655,1441,1621,1426,905,1291
2017,도봉구,소계,40965,45260,13548,13548,16966,15818,10451,15894
2017,도봉구,쌍문1동,2866,3073,584,673,1648,1345,634,1055
2017,도봉구,쌍문2동,2409,2967,975,1256,843,764,591,947
2017,도봉구,쌍문3동,2316,2608,708,873,965,903,643,832
2017,도봉구,쌍문4동,2275,2567,1100,1042,705,800,470,725
2017,도봉구,방학1동,3789,4383,1545,1578,1232,1326,1012,1479
2017,도봉구,방학2동,2854,2893,1184,1181,1007,729,663,983
2017,도봉구,방학3동,2710,3371,1203,1101,901,1060,606,1210
2017,도봉구,창1동,3062,3495,991,1038,1226,1286,845,1171
2017,도봉구,창2동,3899,3731,1110,1065,1980,1424,809,1242
2017,도봉구,창3동,1717,1940,393,519,952,822,372,599
2017,도봉구,창4동,2942,3490,764,620,1378,1611,800,1259
2017,도봉구,창5동,3154,3614,1081,960,1288,1389,785,1265
2017,도봉구,도봉1동,2852,3062,884,823,1062,886,906,1353
2017,도봉구,도봉2동,4120,4066,1026,819,1779,1473,1315,1774
2017,노원구,소계,64406,78488,23570,23570,21744,25639,19092,29279
2017,노원구,월계1동,3190,3319,554,598,1524,1372,1112,1349
2017,노원구,월계2동,3363,2969,774,514,1841,1417,748,1038
2017,노원구,월계3동,3312,4039,792,943,1604,1603,916,1493
2017,노원구,공릉2동,4975,7679,1017,1679,1584,2588,2374,3412
2017,노원구,하계1동,4013,4325,1468,1233,1084,1391,1461,1701
2017,노원구,하계2동,2427,2903,1091,998,762,935,574,970
2017,노원구,중계본동,2804,3318,1172,1110,890,1094,742,1114
2017,노원구,중계1동,3538,4016,1436,1536,1206,1356,896,1124
2017,노원구,중계4동,2642,2897,1465,1161,626,754,551,982
2017,노원구,상계1동,4207,4949,1533,1057,1415,1689,1259,2203
2017,노원구,상계2동,3023,3248,1650,1228,602,925,771,1095
2017,노원구,상계5동,3309,3974,1809,1477,714,1037,786,1460
2017,노원구,상계8동,3164,4033,1125,1243,1234,1149,805,1641
2017,노원구,상계9동,2838,3364,1470,1358,728,848,640,1158
2017,노원구,상계10동,2200,4020,880,1827,717,1082,603,1111
2017,노원구,상계3.4동,2255,4574,843,1709,642,1304,770,1561
2017,노원구,상계6.7동,4225,4890,1572,1411,1456,1597,1197,1882
2017,노원구,중계2.3동,3486,4212,1303,1193,1259,1395,924,1624
2017,노원구,공릉1동,5435,5759,1616,1295,1856,2103,1963,2361
2017,은평구,소계,68402,73637,27968,27968,22431,18672,18003,26997
2017,은평구,녹번동,4755,4774,1856,1775,1651,1269,1248,1730
2017,은평구,불광1동,5453,5977,2032,2021,1924,1739,1497,2217
2017,은평구,갈현1동,3402,3884,1556,1531,954,808,892,1545
2017,은평구,갈현2동,4526,4659,2295,1984,1146,929,1085,1746
2017,은평구,구산동,4220,4626,2223,1952,1066,890,931,1784
2017,은평구,대조동,5075,5226,2108,2222,1510,1143,1457,1861
2017,은평구,응암1동,3750,5123,1646,2365,1145,1252,959,1506
2017,은평구,응암2동,4705,3051,1731,1273,2117,864,857,914
2017,은평구,신사1동,3695,4035,1761,1694,1125,938,809,1403
2017,은평구,신사2동,3027,3089,1375,1213,936,760,716,1116
2017,은평구,증산동,1957,4432,634,1573,807,1565,516,1294
2017,은평구,수색동,1444,3623,285,1074,669,1252,490,1297
2017,은평구,진관동,7019,5304,1580,747,2593,1700,2846,2857
2017,은평구,불광2동,4439,4142,1881,1620,1383,847,1175,1675
2017,은평구,응암3동,3977,4443,1547,1783,1471,1262,959,1398
2017,은평구,역촌동,6958,7249,3458,3141,1934,1454,1566,2654
2017,서대문구,소계,48534,50286,11716,11716,21699,22362,15119,16208
2017,서대문구,천연동,2855,3436,420,439,1528,2060,907,937
2017,서대문구,홍제1동,2960,3538,1076,933,1064,1545,820,1060
2017,서대문구,홍제3동,1812,3992,624,1493,717,1617,471,882
2017,서대문구,홍제2동,1890,2117,708,475,730,914,452,728
2017,서대문구,홍은1동,2456,2978,858,772,1027,1177,571,1029
2017,서대문구,홍은2동,3833,4451,1464,1216,1245,1751,1124,1484
2017,서대문구,남가좌1동,2697,2537,834,683,1187,1116,676,738
2017,서대문구,남가좌2동,3169,3519,1060,1105,1053,1337,1056,1077
2017,서대문구,북가좌1동,2610,2782,769,767,1242,1199,599,816
2017,서대문구,북가좌2동,4494,4603,1054,876,2362,2188,1078,1539
2017,서대문구,충현동,2706,3097,524,685,1254,1506,928,906
2017,서대문구,북아현동,6611,2106,937,409,4205,970,1469,727
2017,서대문구,신촌동,4748,4925,393,641,1735,2338,2620,1946
2017,서대문구,연희동,5693,6205,995,1222,2350,2644,2348,2339
2017,마포구,소계,57490,63689,14608,14608,23249,28404,19633,20677
2017,마포구,용강동,3091,3208,916,724,1308,1497,867,987
2017,마포구,대흥동,2417,2810,486,623,821,1286,1110,901
2017,마포구,염리동,1526,2210,492,668,525,947,509,595
2017,마포구,신수동,2726,3128,863,930,988,1166,875,1032
2017,마포구,서교동,4921,6024,1256,1696,1752,2428,1913,1900
2017,마포구,합정동,3451,3829,1039,1066,1132,1428,1280,1335
2017,마포구,망원1동,3290,3784,1266,1228,1068,1359,956,1197
2017,마포구,망원2동,2424,2952,1009,979,741,981,674,992
2017,마포구,연남동,2976,3773,742,922,1078,1619,1156,1232
2017,마포구,성산1동,3165,3392,1258,1049,950,1253,957,1090
2017,마포구,성산2동,5248,4985,1230,828,2150,2205,1868,1952
2017,마포구,상암동,3736,4234,508,512,1651,2000,1577,1722
2017,마포구,도화동,2976,3375,523,674,1495,1619,958,1082
2017,마포구,서강동,4053,4437,1022,997,1561,1947,1470,1493
2017,마포구,공덕동,7237,6374,1225,792,3812,3704,2200,1878
2017,마포구,아현동,4253,5174,773,920,2217,2965,1263,1289
2017,양천구,소계,54797,62729,17134,17134,22226,23721,15437,21874
2017,양천구,목1동,3748,4094,1055,1021,1676,1842,1017,1231
2017,양천구,목2동,4624,4805,1033,928,2236,2101,1355,1776
2017,양천구,목3동,3449,3366,788,621,1791,1633,870,1112
2017,양천구,목4동,3453,3887,1078,1034,1447,1621,928,1232
2017,양천구,신월1동,2788,3190,703,619,1304,1325,781,1246
2017,양천구,신월2동,2694,3001,1246,1062,769,886,679,1053
2017,양천구,신월3동,2132,2766,576,599,782,822,774,1345
2017,양천구,신월4동,1959,2360,1009,946,489,583,461,831
2017,양천구,신월5동,1992,2361,378,376,1002,1013,612,972
2017,양천구,신월6동,776,1638,438,832,135,355,203,451
2017,양천구,신월7동,2515,2901,904,857,796,752,815,1292
2017,양천구,신정1동,2439,2484,1008,925,839,895,592,664
2017,양천구,신정2동,2398,2608,844,783,834,998,720,827
2017,양천구,신정3동,4389,6551,1552,2011,1590,2234,1247,2306
2017,양천구,신정6동,2879,3153,1137,1167,1022,1099,720,887
2017,양천구,신정7동,2928,3560,933,919,1248,1446,747,1195
2017,양천구,목5동,4492,4807,877,1215,2199,2277,1416,1315
2017,양천구,신정4동,5142,5197,1575,1219,2067,1839,1500,2139
2017,강서구,소계,90217,86483,28946,28946,32381,23318,28890,34219
2017,강서구,염창동,4558,5002,1207,1338,2052,1796,1299,1868
2017,강서구,등촌1동,4687,4362,1356,1577,1714,1173,1617,1612
2017,강서구,등촌2동,3335,3300,799,834,1711,1360,825,1106
2017,강서구,등촌3동,3576,4262,1127,1414,1295,1151,1154,1697
2017,강서구,화곡본동,5589,5788,1881,2032,2012,1400,1696,2356
2017,강서구,화곡2동,2897,3050,1035,1081,1103,819,759,1150
2017,강서구,화곡3동,3096,3409,1249,1246,958,933,889,1230
2017,강서구,화곡4동,2875,3125,779,919,1360,1028,736,1178
2017,강서구,화곡6동,3672,4496,1374,1508,1141,1300,1157,1688
2017,강서구,화곡8동,4065,4300,1293,1510,1689,1243,1083,1547
2017,강서구,가양1동,10343,5501,2265,1586,3437,1461,4641,2454
2017,강서구,가양2동,1924,2059,527,662,803,585,594,812
2017,강서구,가양3동,1911,2471,567,913,789,645,555,913
2017,강서구,발산1동,3849,4484,1622,1857,1092,943,1135,1684
2017,강서구,공항동,7396,3579,2902,1173,2454,682,2040,1724
2017,강서구,방화1동,5958,5791,2456,2234,1681,1112,1821,2445
2017,강서구,방화2동,3320,3639,1193,1473,793,620,1334,1546
2017,강서구,방화3동,2844,3249,1048,1183,792,600,1004,1466
2017,강서구,화곡1동,8750,8729,1902,2273,3958,2948,2890,3508
2017,강서구,우장산동,5572,5887,2364,2133,1547,1519,1661,2235
2017,구로구,소계,50077,58672,13395,13395,17035,18527,19647,26750
2017,구로구,신도림동,4202,4849,838,596,2010,2423,1354,1830
2017,구로구,구로1동,1960,2439,344,328,747,776,869,1335
2017,구로구,구로3동,4713,5434,767,765,1861,2305,2085,2364
2017,구로구,구로4동,2990,4013,932,1142,1045,1283,1013,1588
2017,구로구,구로5동,4933,5640,1022,1117,1870,2182,2041,2341
2017,구로구,고척1동,2609,3102,969,856,862,946,778,1300
2017,구로구,고척2동,3385,3680,1227,1081,1197,1172,961,1427
2017,구로구,개봉2동,3692,4254,1158,1072,1000,1124,1534,2058
2017,구로구,개봉3동,2841,2945,726,833,618,504,1497,1608
2017,구로구,오류1동,3047,3498,892,942,866,905,1289,1651
2017,구로구,오류2동,4552,5065,1164,903,1406,1190,1982,2972
2017,구로구,수궁동,3093,3298,769,671,897,753,1427,1874
2017,구로구,가리봉동,1318,1902,238,498,587,703,493,701
2017,구로구,구로2동,2938,3956,896,1167,968,1128,1074,1661
2017,구로구,개봉1동,3804,4597,1453,1424,1101,1133,1250,2040
2017,금천구,소계,34230,34907,10288,10288,10988,8764,12954,15855
2017,금천구,가산동,4785,4557,528,752,1682,1649,2575,2156
2017,금천구,독산1동,8775,6151,2059,987,2980,1777,3736,3387
2017,금천구,독산2동,2527,2993,1202,1301,668,544,657,1148
2017,금천구,독산3동,3330,3679,731,941,1632,1353,967,1385
2017,금천구,독산4동,2133,2388,903,971,668,547,562,870
2017,금천구,시흥1동,4640,5368,1687,1817,1221,981,1732,2570
2017,금천구,시흥2동,2140,2541,619,673,774,708,747,1160
2017,금천구,시흥3동,1271,1469,336,338,312,288,623,843
2017,금천구,시흥4동,2579,2711,1276,1110,624,443,679,1158
2017,금천구,시흥5동,2050,3050,947,1398,427,474,676,1178
2017,영등포구,소계,62622,66039,15910,15910,25762,27019,20950,23110
2017,영등포구,여의동,3506,3984,244,325,2032,2365,1230,1294
2017,영등포구,당산1동,3841,3904,1131,1081,1413,1549,1297,1274
2017,영등포구,당산2동,6400,7405,1140,1664,2691,3305,2569,2436
2017,영등포구,양평1동,2974,3241,650,754,1247,1391,1077,1096
2017,영등포구,양평2동,3456,3439,583,587,1611,1632,1262,1220
2017,영등포구,신길1동,2991,4033,737,1096,1004,1505,1250,1432
2017,영등포구,신길3동,1950,2321,961,806,526,753,463,762
2017,영등포구,신길4동,1291,1995,560,685,376,646,355,664
2017,영등포구,신길5동,1449,3126,593,1385,422,858,434,883
2017,영등포구,신길6동,2846,4128,678,1336,1336,1641,832,1151
2017,영등포구,신길7동,7457,3291,2035,427,3412,1200,2010,1664
2017,영등포구,대림1동,1817,2644,686,741,581,1014,550,889
2017,영등포구,대림2동,1733,2419,328,423,851,1093,554,903
2017,영등포구,대림3동,3134,4008,955,813,1195,1674,984,1521
2017,영등포구,영등포본동,3163,3677,1090,999,1040,1317,1033,1361
2017,영등포구,영등포동,7855,4693,1691,979,3357,1992,2807,1722
2017,영등포구,도림동,2812,3425,811,920,991,1242,1010,1263
2017,영등포구,문래동,3947,4306,1037,889,1677,1842,1233,1575
2017,동작구,소계,60949,66978,14741,14741,25321,28015,20887,24222
2017,동작구,노량진2동,2224,2509,608,649,687,808,929,1052
2017,동작구,상도1동,7596,7805,1340,1302,3020,3446,3236,3057
2017,동작구,상도2동,4381,4716,1579,1575,1508,1627,1294,1514
2017,동작구,상도3동,4034,3813,1541,1210,1437,1276,1056,1327
2017,동작구,상도4동,4181,4417,1690,1439,1430,1474,1061,1504
2017,동작구,사당1동,4809,4877,695,741,2227,2341,1887,1795
2017,동작구,사당3동,3889,3645,1097,804,1792,1596,1000,1245
2017,동작구,사당4동,2533,2691,906,837,912,994,715,860
2017,동작구,사당5동,2052,2211,676,640,834,808,542,763
2017,동작구,대방동,6025,6077,1440,1012,2525,2806,2060,2259
2017,동작구,신대방1동,3238,3658,423,372,1880,2082,935,1204
2017,동작구,신대방2동,3428,4049,724,989,1477,1674,1227,1386
2017,동작구,흑석동,3763,5681,498,1199,1733,2514,1532,1968
2017,동작구,노량진1동,4915,5616,1000,1050,1669,1948,2246,2618
2017,동작구,사당2동,3881,5213,524,922,2190,2621,1167,1670
2017,관악구,소계,90303,94943,26604,26604,26843,32178,36856,36161
2017,관악구,보라매동,3933,4045,1338,1079,1349,1528,1246,1438
2017,관악구,청림동,1979,2362,488,492,951,1083,540,787
2017,관악구,행운동,6184,6421,1724,1820,1801,2236,2659,2365
2017,관악구,낙성대동,4196,4573,1127,1584,1083,1416,1986,1573
2017,관악구,중앙동,3502,3337,1116,1151,885,1009,1501,1177
2017,관악구,인헌동,4801,5148,1221,1254,1553,1862,2027,2032
2017,관악구,남현동,3939,4009,346,346,1836,1842,1757,1821
2017,관악구,서원동,5163,5514,1761,1716,1220,1768,2182,2030
2017,관악구,신원동,3579,3831,1220,1343,924,1092,1435,1396
2017,관악구,서림동,5365,5691,1526,1660,1406,1715,2433,2316
2017,관악구,신사동,4555,4827,1399,1344,1242,1706,1914,1777
2017,관악구,신림동,6412,6197,1406,1649,1565,2112,3441,2436
2017,관악구,난향동,2147,2296,968,665,692,751,487,880
2017,관악구,조원동,3521,3802,792,790,1273,1660,1456,1352
2017,관악구,대학동,6041,5891,1074,1441,1637,1688,3330,2762
2017,관악구,은천동,4971,5182,1874,1442,1563,1863,1534,1877
2017,관악구,성현동,3419,4054,1094,970,1350,1579,975,1505
2017,관악구,청룡동,6643,6572,1727,2083,1761,2083,3155,2406
2017,관악구,난곡동,3367,3876,1531,1448,939,995,897,1433
2017,관악구,삼성동,2303,2876,996,918,593,733,714,1225
2017,관악구,미성동,4283,4439,1876,1409,1220,1457,1187,1573
2017,서초구,소계,68680,76574,20152,20152,28160,32193,20368,24229
2017,서초구,서초1동,4073,4075,1592,1119,1210,1516,1271,1440
2017,서초구,서초2동,3487,8060,820,2836,1560,3217,1107,2007
2017,서초구,서초3동,5241,4983,1592,1178,1854,2065,1795,1740
2017,서초구,서초4동,5679,3539,2192,996,2231,1485,1256,1058
2017,서초구,잠원동,4743,5018,1033,1003,2257,2497,1453,1518
2017,서초구,반포본동,1827,1967,578,831,829,774,420,362
2017,서초구,반포1동,4689,6537,1013,1865,2085,2843,1591,1829
2017,서초구,반포2동,3541,2653,1405,838,1346,1125,790,690
2017,서초구,반포3동,2101,2716,836,921,720,1074,545,721
2017,서초구,반포4동,2738,2986,979,983,1009,1077,750,926
2017,서초구,방배본동,2947,3136,922,1033,1310,1284,715,819
2017,서초구,방배1동,3309,3298,1253,994,1227,1343,829,961
2017,서초구,방배2동,4042,4628,1069,1066,1824,2096,1149,1466
2017,서초구,방배3동,3102,4681,1110,1448,1195,2028,797,1205
2017,서초구,방배4동,4236,4470,1432,1392,1753,1860,1051,1218
2017,서초구,양재1동,5808,6446,1094,846,2564,2788,2150,2812
2017,서초구,양재2동,4312,4370,642,466,1949,1795,1721,2109
2017,서초구,내곡동,2805,3011,590,337,1237,1326,978,1348
2017,강남구,소계,90474,103367,28057,28057,33068,40280,29349,35030
2017,강남구,신사동,2677,2976,716,773,1166,1275,795,928
2017,강남구,논현1동,5225,5974,1128,1226,1985,2579,2112,2169
2017,강남구,논현2동,4608,4817,1562,1437,1597,1810,1449,1570
2017,강남구,삼성1동,2433,2613,920,791,796,1007,717,815
2017,강남구,삼성2동,4999,6569,1753,2266,1718,2429,1528,1874
2017,강남구,대치1동,3665,3279,1365,1275,1454,1192,846,812
2017,강남구,대치4동,4955,5097,1534,1343,1456,1872,1965,1882
2017,강남구,역삼1동,10281,10191,2015,2107,3759,3909,4507,4175
2017,강남구,역삼2동,6677,6633,2112,1975,2457,2473,2108,2185
2017,강남구,도곡1동,3258,3551,816,897,1492,1542,950,1112
2017,강남구,도곡2동,4552,4700,1622,1675,1700,1709,1230,1316
2017,강남구,개포1동,2671,3741,1372,1089,636,1442,663,1210
2017,강남구,개포4동,2891,2981,916,555,1077,1139,898,1287
2017,강남구,일원본동,3065,3226,1007,853,1184,1157,874,1216
2017,강남구,일원1동,2154,2370,813,412,670,979,671,979
2017,강남구,일원2동,2145,2282,1091,568,540,893,514,821
2017,강남구,수서동,2394,2327,830,439,975,995,589,893
2017,강남구,세곡동,5999,5608,1207,537,2500,2143,2292,2928
2017,강남구,압구정동,3349,3838,1026,1071,1453,1747,870,1020
2017,강남구,청담동,4723,5231,1891,1639,1591,2166,1241,1426
2017,강남구,대치2동,5877,6397,1756,1683,2329,2713,1792,2001
2017,강남구,개포2동,1876,8966,605,3446,533,3109,738,2411
2017,송파구,소계,110872,107154,37182,37182,40957,30710,32733,39262
2017,송파구,풍납1동,1892,2881,432,538,878,1279,582,1064
2017,송파구,풍납2동,3428,3971,721,912,1591,1588,1116,1471
2017,송파구,거여1동,1942,3242,1165,1976,415,397,362,869
2017,송파구,거여2동,1926,3637,830,1832,626,650,470,1155
2017,송파구,마천1동,2429,3221,1242,1495,658,645,529,1081
2017,송파구,마천2동,2828,3087,1665,1443,568,578,595,1066
2017,송파구,방이1동,2860,2480,1310,1004,922,616,628,860
2017,송파구,방이2동,5062,5018,1588,1849,1783,1365,1691,1804
2017,송파구,오륜동,2164,2341,533,786,1146,939,485,616
2017,송파구,오금동,6393,5454,2787,2117,2344,1374,1262,1963
