기간,자치구,동,총전입,총전출,구내전입,구내전출,구간전입,구간전출,시/도간전입,시/도간전출
2010,성동구,성수1가2동,3241,3706,690,694,1448,1746,1103,1266
2010,성동구,성수2가1동,2825,3202,567,510,1354,1502,904,1190
2010,성동구,성수2가3동,2098,2352,381,423,1077,1193,640,736
2010,성동구,송정동,1914,2252,210,171,1175,1290,529,791
2010,성동구,용답동,2310,2766,237,206,1273,1668,800,892
2010,성동구,왕십리도선동,2197,2633,603,756,1029,1219,565,658
2010,성동구,금호2.3가동,3018,3490,784,855,1323,1621,911,1014
2010,성동구,옥수동,3255,3874,349,505,1922,2104,984,1265
2010,광진구,소계,63624,69973,18517,18517,24714,26928,20393,24528
2010,광진구,화양동,5343,5588,695,1186,1872,2270,2776,2132
2010,광진구,군자동,3938,4373,872,929,1707,1931,1359,1513
2010,광진구,중곡1동,3194,3540,1078,1085,1305,1350,811,1105
2010,광진구,중곡2동,3983,4566,1461,1640,1514,1611,1008,1315
2010,광진구,중곡3동,3264,3846,996,997,1460,1723,808,1126
2010,광진구,중곡4동,5261,5535,1998,1616,2004,2103,1259,1816
2010,광진구,능동,2422,2523,641,747,961,939,820,837
2010,광진구,구의1동,4468,4864,1423,1351,1520,1637,1525,1876
2010,광진구,구의2동,4053,4353,1535,1314,1359,1493,1159,1546
2010,광진구,구의3동,5102,5382,1650,1242,1896,2109,1556,2031
2010,광진구,광장동,4579,5154,948,1107,2031,2153,1600,1894
2010,광진구,자양1동,4486,4964,1553,1550,1479,1657,1454,1757
2010,광진구,자양2동,4515,5088,1559,1435,1617,1712,1339,1941
2010,광진구,자양3동,4965,5172,1222,1218,2272,2132,1471,1822
2010,광진구,자양4동,4051,5025,886,1100,1717,2108,1448,1817
2010,동대문구,소계,57780,61558,15897,15897,24186,25651,17697,20010
2010,동대문구,회기동,2475,2814,631,719,751,1052,1093,1043
2010,동대문구,휘경1동,3184,3693,943,1022,1056,1415,1185,1256
2010,동대문구,휘경2동,3923,4220,1087,1006,1326,1665,1510,1549
2010,동대문구,청량리동,3117,3697,1003,983,1168,1524,946,1190
2010,동대문구,용신동,7406,5386,1353,900,4128,2642,1925,1844
2010,동대문구,제기동,4506,5673,838,1316,2043,2657,1625,1700
2010,동대문구,전농1동,3654,4522,1284,1571,1257,1563,1113,1388
2010,동대문구,전농2동,3199,2566,1296,786,1213,969,690,811
2010,동대문구,답십리1동,4601,3576,1511,1266,2191,1411,899,899
2010,동대문구,답십리2동,3720,4415,1289,1539,1513,1708,918,1168
2010,동대문구,장안1동,5147,5741,1317,1355,2353,2461,1477,1925
2010,동대문구,장안2동,4672,5277,1465,1514,1999,2046,1208,1717
2010,동대문구,이문1동,5365,6398,1348,1383,1826,2687,2191,2328
2010,동대문구,이문2동,2811,3580,532,537,1362,1851,917,1192
2010,중랑구,소계,69532,75310,27296,27296,24441,22713,17795,25301
2010,중랑구,면목2동,4373,5144,1726,1920,1454,1553,1193,1671
2010,중랑구,면목4동,3972,4582,1059,1132,1818,1905,1095,1545
2010,중랑구,면목5동,2161,2621,912,1014,715,785,534,822
2010,중랑구,면목7동,4308,4843,1552,1697,1622,1667,1134,1479
2010,중랑구,상봉1동,3441,3841,1579,1518,960,982,902,1341
2010,중랑구,상봉2동,3427,4159,1454,1605,997,1158,976,1396
2010,중랑구,중화1동,3467,3851,1449,1433,1184,1137,834,1281
2010,중랑구,중화2동,4538,5576,1634,1926,1557,1693,1347,1957
2010,중랑구,묵1동,5128,5488,1505,1497,2256,2171,1367,1820
2010,중랑구,묵2동,3330,3801,1139,1334,1347,1261,844,1206
2010,중랑구,망우3동,3280,3863,1669,1813,782,824,829,1226
2010,중랑구,신내1동,8466,4510,3525,1568,3704,1197,1237,1745
2010,중랑구,신내2동,3320,4093,1236,1506,1186,1271,898,1316
2010,중랑구,면목본동,6093,7176,2577,2836,1936,2079,1580,2261
2010,중랑구,면목3.8동,5023,5701,2220,2381,1527,1673,1276,1647
2010,중랑구,망우본동,5205,6061,2060,2116,1396,1357,1749,2588
2010,성북구,소계,83641,81163,23690,23690,37780,33684,22171,23789
2010,성북구,돈암1동,2501,3613,776,1549,1119,1225,606,839
2010,성북구,돈암2동,3500,3908,1246,1319,1451,1533,803,1056
2010,성북구,안암동,3673,4091,718,948,1407,1779,1548,1364
2010,성북구,보문동,2556,3861,535,1244,1228,1650,793,967
2010,성북구,정능1동,4083,3516,1717,1509,1544,1102,822,905
2010,성북구,정능2동,3824,4410,1631,1884,1312,1338,881,1188
2010,성북구,정능3동,2877,3431,869,1098,835,1198,1173,1135
2010,성북구,정능4동,4167,4714,1261,1266,1827,1978,1079,1470
2010,성북구,길음1동,11110,4558,2788,928,6082,2257,2240,1373
2010,성북구,길음2동,3101,3832,642,928,1726,1958,733,946
2010,성북구,월곡1동,5247,4291,1282,1171,2753,1879,1212,1241
2010,성북구,월곡2동,3412,3979,995,1418,1455,1398,962,1163
2010,성북구,장위1동,3237,3828,975,1074,1489,1644,773,1110
2010,성북구,장위2동,2767,3435,1030,1127,999,1283,738,1025
2010,성북구,장위3동,2396,3032,654,624,1140,1503,602,905
2010,성북구,성북동,3174,3578,789,1215,1410,1383,975,980
2010,성북구,삼선동,4545,4769,1406,1256,1800,2092,1339,1421
2010,성북구,동선동,3806,3504,1334,1198,1224,1330,1248,976
2010,성북구,종암동,8966,5312,2334,1129,4394,2331,2238,1852
2010,성북구,석관동,4699,5501,708,805,2585,2823,1406,1873
2010,강북구,소계,57460,58668,18785,18785,25668,23660,13007,16223
2010,강북구,번1동,3787,4186,969,1114,1747,1856,1071,1216
2010,강북구,번2동,2777,3108,1043,973,1120,1285,614,850
2010,강북구,번3동,2210,2576,498,504,1156,1227,556,845
2010,강북구,수유1동,3767,4128,1584,1590,1323,1470,860,1068
2010,강북구,수유2동,3495,3925,1310,1190,1405,1625,780,1110
2010,강북구,수유3동,4371,4973,1431,1639,1814,1940,1126,1394
2010,강북구,삼양동,5068,6085,1830,2255,2107,2187,1131,1643
2010,강북구,미아동,4186,5017,1601,2146,1603,1708,982,1163
2010,강북구,송중동,4847,5897,1335,1523,2307,2785,1205,1589
2010,강북구,송천동,5373,5869,1738,2171,2458,2211,1177,1487
2010,강북구,삼각산동,9341,3552,2479,668,5323,1761,1539,1123
2010,강북구,우이동,3302,3824,981,1029,1467,1711,854,1084
2010,강북구,인수동,4936,5528,1986,1983,1838,1894,1112,1651
2010,도봉구,소계,53589,61207,17662,17662,21366,23646,14561,19899
2010,도봉구,쌍문1동,3304,3649,686,800,1789,1800,829,1049
2010,도봉구,쌍문2동,3496,3727,1542,1440,1177,1176,777,1111
2010,도봉구,쌍문3동,2932,3447,943,1109,1240,1398,749,940
2010,도봉구,쌍문4동,3178,3633,1400,1415,1032,1237,746,981
2010,도봉구,방학1동,5083,5808,2028,2075,1630,1905,1425,1828
2010,도봉구,방학2동,3765,4280,1694,1720,1189,1199,882,1361
2010,도봉구,방학3동,3982,4423,1597,1383,1391,1697,994,1343
2010,도봉구,창1동,4123,4862,1261,1337,1637,1916,1225,1609
2010,도봉구,창2동,4751,5215,1415,1263,2204,2238,1132,1714
2010,도봉구,창3동,2323,2758,568,677,1145,1237,610,844
2010,도봉구,창4동,4130,4586,947,769,1976,2203,1207,1614
2010,도봉구,창5동,3988,4610,1285,1189,1645,1955,1058,1466
2010,도봉구,도봉1동,3720,4390,1087,1190,1352,1443,1281,1757
2010,도봉구,도봉2동,4814,5819,1209,1295,1959,2242,1646,2282
2010,노원구,소계,84687,92813,26361,26361,32611,33218,25715,33234
2010,노원구,월계1동,3196,4093,607,754,1474,1856,1115,1483
2010,노원구,월계2동,3461,3972,575,621,1906,1863,980,1488
2010,노원구,월계3동,4230,5357,918,1169,2057,2258,1255,1930
2010,노원구,공릉2동,6298,7373,1375,1333,2403,2733,2520,3307
2010,노원구,하계1동,4154,4498,1425,1228,1701,1807,1028,1463
2010,노원구,하계2동,3190,3581,1170,1143,1192,1310,828,1128
2010,노원구,중계본동,3841,4268,1293,1361,1386,1574,1162,1333
2010,노원구,중계1동,4281,4698,1445,1858,1519,1529,1317,1311
2010,노원구,중계4동,3322,3707,1491,1364,937,1129,894,1214
2010,노원구,상계1동,7969,5656,2610,1033,2966,2196,2393,2427
2010,노원구,상계2동,4134,3853,2061,1571,1091,1137,982,1145
2010,노원구,상계5동,3930,4391,1778,1838,1124,1143,1028,1410
2010,노원구,상계8동,4998,5067,1211,1400,2270,1637,1517,2030
2010,노원구,상계9동,3628,4175,1422,1500,1186,1220,1020,1455
2010,노원구,상계10동,3356,3894,1132,1327,1202,1253,1022,1314
2010,노원구,공릉1.3동,5685,6503,1382,1551,2342,2471,1961,2481
2010,노원구,상계3.4동,4423,5782,1474,1783,1397,1677,1552,2322
2010,노원구,상계6.7동,5514,6143,1510,1783,2267,2202,1737,2158
2010,노원구,중계2.3동,5077,5802,1482,1744,2191,2223,1404,1835
2010,은평구,소계,99486,87400,37527,37527,36710,21492,25249,28381
2010,은평구,녹번동,6117,7038,2217,2893,2172,1896,1728,2249
2010,은평구,불광1동,9445,7206,3169,3275,3727,1696,2549,2235
2010,은평구,갈현1동,4546,5184,1806,2308,1258,1036,1482,1840
2010,은평구,갈현2동,5104,5379,2451,2592,1234,994,1419,1793
2010,은평구,구산동,5447,5793,2475,2630,1537,1130,1435,2033
2010,은평구,대조동,5837,6283,2562,2999,1548,1357,1727,1927
2010,은평구,응암1동,5498,6957,2243,3061,1770,1722,1485,2174
2010,은평구,응암2동,2811,3779,1274,1740,866,995,671,1044
2010,은평구,신사1동,4670,4974,2184,2288,1459,1194,1027,1492
2010,은평구,신사2동,3489,4096,1418,1695,1138,1052,933,1349
2010,은평구,증산동,3014,3685,763,1070,1374,1426,877,1189
2010,은평구,수색동,2466,3113,446,715,1125,1091,895,1307
2010,은평구,진관동,22949,3621,6883,822,11852,1205,4214,1594
2010,은평구,불광2동,5016,6241,1869,3167,1406,1125,1741,1949
2010,은평구,응암3동,4762,5201,1858,2042,1758,1706,1146,1453
2010,은평구,역촌동,8315,8850,3909,4230,2486,1867,1920,2753
2010,서대문구,소계,50156,61119,12894,12894,21373,29348,15889,18877
2010,서대문구,천연동,3547,3430,735,537,1797,1839,1015,1054
2010,서대문구,홍제1동,4288,4773,1298,1044,1775,2210,1215,1519
2010,서대문구,홍제3동,2824,3137,901,785,1076,1373,847,979
2010,서대문구,홍제2동,2634,2794,738,578,1188,1410,708,806
2010,서대문구,홍은1동,2873,4627,778,1229,1252,1987,843,1411
2010,서대문구,홍은2동,5052,5319,1736,1445,2079,2253,1237,1621
2010,서대문구,남가좌1동,606,930,187,270,278,414,141,246
2010,서대문구,남가좌2동,4295,4906,1483,1308,1530,2088,1282,1510
2010,서대문구,북가좌1동,1440,1786,336,394,701,839,403,553
2010,서대문구,북가좌2동,5047,5446,1274,984,2450,2754,1323,1708
2010,서대문구,충현동,3823,4429,1092,838,1545,2186,1186,1405
2010,서대문구,북아현동,2018,6769,359,1430,920,3882,739,1457
2010,서대문구,신촌동,4887,5329,574,648,1951,2675,2362,2006
2010,서대문구,연희동,6822,7444,1403,1404,2831,3438,2588,2602
2010,마포구,소계,75393,76441,20885,20885,33130,30725,21378,24831
2010,마포구,용강동,3417,4091,1013,1093,1345,1785,1059,1213
2010,마포구,대흥동,3315,4927,709,1511,1316,1980,1290,1436
2010,마포구,염리동,2670,3123,806,817,1010,1263,854,1043
2010,마포구,신수동,4273,4595,1480,1410,1517,1692,1276,1493
2010,마포구,서교동,6831,7909,1892,2476,2405,2853,2534,2580
2010,마포구,합정동,4167,4874,1222,1711,1574,1626,1371,1537
2010,마포구,망원1동,4549,4911,1775,1856,1504,1469,1270,1586
2010,마포구,망원2동,3556,4108,1472,1412,1141,1308,943,1388
2010,마포구,연남동,3878,4344,1088,1298,1645,1701,1145,1345
2010,마포구,성산1동,3941,4188,1701,1555,1220,1353,1020,1280
2010,마포구,성산2동,5243,6121,1229,1348,2334,2515,1680,2258
2010,마포구,상암동,11381,3993,2870,505,6966,2005,1545,1483
2010,마포구,도화동,3652,3955,615,670,1929,1980,1108,1305
2010,마포구,서강동,6183,5715,1692,1506,2540,2252,1951,1957
2010,마포구,공덕동,5529,6326,726,950,3260,3429,1543,1947
2010,마포구,아현동,2808,3261,595,767,1424,1514,789,980
2010,양천구,소계,75105,84099,24256,24256,29024,31040,21825,28803
2010,양천구,목1동,4878,5106,1444,1337,2045,2120,1389,1649
2010,양천구,목2동,5600,5927,1519,1427,2455,2389,1626,2111
2010,양천구,목3동,4130,4743,1146,1132,1998,2074,986,1537
2010,양천구,목4동,4786,5170,1670,1477,1842,2110,1274,1583
2010,양천구,신월1동,3988,4563,1013,953,1821,1894,1154,1716
2010,양천구,신월2동,3051,5603,1351,2612,890,1490,810,1501
2010,양천구,신월3동,3142,3499,791,772,1195,1130,1156,1597
2010,양천구,신월4동,3300,2787,1682,1050,793,720,825,1017
2010,양천구,신월5동,2829,2886,562,465,1430,1293,837,1128
2010,양천구,신월6동,1802,2707,854,1107,415,652,533,948
2010,양천구,신월7동,3618,3974,1290,1125,1097,1165,1231,1684
2010,양천구,신정1동,3397,3910,1383,1540,990,1261,1024,1109
2010,양천구,신정2동,2983,3228,918,975,1205,1203,860,1050
2010,양천구,신정3동,7210,8135,2595,2287,2608,2911,2007,2937
2010,양천구,신정6동,3621,3995,1402,1377,1191,1376,1028,1242
2010,양천구,신정7동,4846,4704,1502,1298,2026,1835,1318,1571
2010,양천구,목5동,5645,6329,1235,1578,2592,2845,1818,1906
2010,양천구,신정4동,6279,6833,1899,1744,2431,2572,1949,2517
2010,강서구,소계,91718,100863,31280,31280,32584,30988,27854,38595
2010,강서구,염창동,5718,5475,1579,1075,2491,2216,1648,2184
2010,강서구,등촌1동,4168,4251,1256,1420,1501,1310,1411,1521
2010,강서구,등촌2동,3556,3744,876,835,1751,1611,929,1298
2010,강서구,등촌3동,4285,4952,1155,1354,1737,1716,1393,1882
2010,강서구,화곡본동,7005,7739,2336,2447,2615,2260,2054,3032
2010,강서구,화곡2동,4025,4328,1466,1613,1523,1240,1036,1475
2010,강서구,화곡3동,3841,4239,1607,1445,1202,1387,1032,1407
2010,강서구,화곡4동,3955,4375,1118,1191,1779,1684,1058,1500
2010,강서구,화곡6동,4595,4947,1665,1689,1495,1411,1435,1847
2010,강서구,화곡8동,4970,5582,1809,1830,1917,1688,1244,2064
2010,강서구,가양1동,2862,3477,1105,1082,865,946,892,1449
2010,강서구,가양2동,2431,2812,648,887,1039,899,744,1026
2010,강서구,가양3동,2574,3149,658,863,1118,1042,798,1244
2010,강서구,발산1동,5230,5557,2118,1774,1609,1685,1503,2098
2010,강서구,공항동,4126,4522,1371,1318,1085,965,1670,2239
2010,강서구,방화1동,4874,5772,2244,2264,1042,1210,1588,2298
2010,강서구,방화2동,3846,4613,1529,1689,960,992,1357,1932
2010,강서구,방화3동,3768,4395,1471,1447,983,1032,1314,1916
2010,강서구,화곡1동,9275,9446,2479,2191,3955,3541,2841,3714
2010,강서구,우장산동,6614,7488,2790,2866,1917,2153,1907,2469
2010,구로구,소계,63011,69935,15824,15824,23408,21730,23779,32381
2010,구로구,신도림동,4957,5303,786,600,2411,2340,1760,2363
2010,구로구,구로1동,3017,3414,420,388,1399,1248,1198,1778
2010,구로구,구로3동,6036,6358,926,970,2480,2579,2630,2809
2010,구로구,구로4동,4319,5218,1272,1417,1619,1725,1428,2076
2010,구로구,구로5동,4845,5707,831,1181,2281,2083,1733,2443
2010,구로구,고척1동,3423,3700,1033,1016,1216,1096,1174,1588
2010,구로구,고척2동,4739,4727,1638,1437,1806,1402,1295,1888
2010,구로구,개봉2동,4785,5510,1359,1130,1391,1461,2035,2919
2010,구로구,개봉3동,3145,3702,940,867,831,673,1374,2162
2010,구로구,오류1동,3253,3646,1033,1044,992,922,1228,1680
2010,구로구,오류2동,3892,4590,874,874,1232,1146,1786,2570
2010,구로구,수궁동,4704,3561,1079,767,1729,885,1896,1909
2010,구로구,가리봉동,1897,2547,406,597,713,897,778,1053
2010,구로구,구로2동,5101,5929,1594,1565,1749,1812,1758,2552
2010,구로구,개봉1동,4898,6023,1633,1971,1559,1461,1706,2591
2010,금천구,소계,37595,43034,11144,11144,12195,10883,14256,21007
2010,금천구,가산동,4185,4215,500,703,1590,1430,2095,2082
2010,금천구,독산1동,6075,6945,918,968,1984,1651,3173,4326
2010,금천구,독산2동,3489,4066,1459,1415,985,857,1045,1794
2010,금천구,독산3동,4363,4816,1003,1120,2012,1758,1348,1938
2010,금천구,독산4동,3095,3547,1295,1313,937,817,863,1417
2010,금천구,시흥1동,4967,5865,1811,1763,1293,1282,1863,2820
2010,금천구,시흥2동,3139,3739,809,724,1285,1155,1045,1860
2010,금천구,시흥3동,1619,1874,435,322,485,332,699,1220
2010,금천구,시흥4동,3465,4116,1511,1410,843,897,1111,1809
2010,금천구,시흥5동,3198,3851,1403,1406,781,704,1014,1741
2010,영등포구,소계,66644,75966,16966,16966,27301,31105,22377,27895
2010,영등포구,여의동,4521,4782,387,392,2668,2667,1466,1723
2010,영등포구,당산1동,4911,4185,1422,906,1896,1728,1593,1551
2010,영등포구,당산2동,6213,6105,1170,1244,2840,2646,2203,2215
2010,영등포구,양평1동,2955,3244,680,728,1317,1372,958,1144
2010,영등포구,양평2동,3459,3722,563,614,1713,1699,1183,1409
2010,영등포구,신길1동,4215,4175,1174,1025,1618,1558,1423,1592
2010,영등포구,신길3동,2514,3186,1255,1080,622,932,637,1174
2010,영등포구,신길4동,1808,2234,822,786,484,698,502,750
2010,영등포구,신길5동,2694,3345,1225,1064,796,1133,673,1148
2010,영등포구,신길6동,3888,4352,952,812,1783,1975,1153,1565
2010,영등포구,신길7동,3522,4432,619,810,1200,1867,1703,1755
2010,영등포구,대림1동,2804,3361,977,837,994,1304,833,1220
2010,영등포구,대림2동,2893,4055,604,733,1252,1775,1037,1547
2010,영등포구,대림3동,4304,5242,1154,945,1729,2251,1421,2046
2010,영등포구,영등포본동,4380,4914,1327,1228,1559,1863,1494,1823
2010,영등포구,영등포동,3680,3717,801,921,1458,1429,1421,1367
2010,영등포구,도림동,3110,5780,841,1882,1160,2066,1109,1832
2010,영등포구,문래동,4773,5135,993,959,2212,2142,1568,2034
2010,동작구,소계,70829,74307,15987,15987,31217,31003,23625,27317
2010,동작구,노량진2동,2810,3360,737,876,976,1172,1097,1312
2010,동작구,상도1동,7017,7438,1164,1320,2953,3188,2900,2930
2010,동작구,상도2동,5240,5198,1829,1681,2008,1843,1403,1674
2010,동작구,상도3동,4263,4452,1640,1423,1477,1424,1146,1605
2010,동작구,상도4동,4819,4969,1826,1526,1673,1675,1320,1768
2010,동작구,사당1동,5123,5221,742,727,2498,2553,1883,1941
2010,동작구,사당3동,4227,4872,966,1167,1883,1931,1378,1774
2010,동작구,사당4동,3101,3349,954,848,1265,1290,882,1211
2010,동작구,사당5동,2961,3123,781,683,1304,1370,876,1070
2010,동작구,대방동,7335,6599,1716,1292,3320,2901,2299,2406
2010,동작구,신대방1동,4059,4533,383,371,2426,2475,1250,1687
2010,동작구,신대방2동,4568,4184,1008,1286,2159,1637,1401,1261
2010,동작구,흑석동,4555,5167,524,751,2159,2320,1872,2096
2010,동작구,노량진1동,5745,6230,1169,1342,2284,2348,2292,2540
2010,동작구,사당2동,5006,5612,548,694,2832,2876,1626,2042
2010,관악구,소계,100901,110153,28114,28114,33027,37890,39760,44149
2010,관악구,보라매동,4722,5096,1548,1267,1702,1994,1472,1835
2010,관악구,청림동,2544,3219,588,696,1176,1358,780,1165
2010,관악구,행운동,6913,7599,1753,1924,2287,2711,2873,2964
2010,관악구,낙성대동,4760,4877,1329,1436,1384,1539,2047,1902
2010,관악구,중앙동,3537,3422,1296,1290,944,991,1297,1141
2010,관악구,인헌동,5200,5826,1298,1224,1733,2074,2169,2528
2010,관악구,남현동,3979,4375,351,432,1914,1974,1714,1969
2010,관악구,서원동,5951,6360,1783,1822,1711,2075,2457,2463
2010,관악구,신원동,3731,4308,1245,1355,1136,1315,1350,1638
2010,관악구,서림동,5736,6313,1506,1691,1646,1888,2584,2734
2010,관악구,신사동,4993,5450,1348,1288,1674,1982,1971,2180
2010,관악구,신림동,6128,5865,1197,1467,1721,2039,3210,2359
2010,관악구,난향동,2677,3174,808,660,1022,1096,847,1418
2010,관악구,조원동,3739,3886,813,881,1466,1621,1460,1384
2010,관악구,대학동,5922,6199,1110,1324,1699,1830,3113,3045
2010,관악구,은천동,5981,6714,1966,1774,2053,2316,1962,2624
2010,관악구,성현동,4565,5057,1455,1155,1862,2024,1248,1878
2010,관악구,청룡동,7672,7960,2123,2212,2211,2644,3338,3104
2010,관악구,난곡동,4284,5018,1704,1558,1265,1388,1315,2072
2010,관악구,삼성동,3140,4068,1074,1165,974,1253,1092,1650
2010,관악구,미성동,4727,5367,1819,1493,1447,1778,1461,2096
2010,서초구,소계,80612,80944,19807,19807,35653,32787,25152,28350
2010,서초구,서초1동,4562,4375,1180,1158,1697,1626,1685,1591
2010,서초구,서초2동,4049,4365,865,990,1791,1765,1393,1610
2010,서초구,서초3동,6228,6160,1356,1385,2628,2356,2244,2419
2010,서초구,서초4동,5661,4702,1495,1302,2563,1915,1603,1485
2010,서초구,잠원동,6254,6826,1172,1385,3090,3116,1992,2325
2010,서초구,반포본동,2209,2579,583,1001,1050,959,576,619
2010,서초구,반포1동,7383,5971,1668,1130,3224,2592,2491,2249
2010,서초구,반포2동,3484,2956,1044,906,1558,1211,882,839
2010,서초구,반포3동,3900,4202,1134,1300,1630,1578,1136,1324
2010,서초구,반포4동,3439,3523,1005,1188,1468,1166,966,1169
2010,서초구,방배본동,3979,3955,1297,1248,1766,1640,916,1067
2010,서초구,방배1동,4740,3987,1751,1223,1877,1535,1112,1229
2010,서초구,방배2동,5267,6160,1102,1283,2525,2791,1640,2086
2010,서초구,방배3동,4303,4498,1109,1240,1953,1787,1241,1471
2010,서초구,방배4동,5478,5676,1695,1750,2414,2381,1369,1545
2010,서초구,양재1동,4264,5042,622,728,1980,2088,1662,2226
2010,서초구,양재2동,4532,4869,602,415,2119,1951,1811,2503
2010,서초구,내곡동,880,1098,127,175,320,330,433,593
2010,강남구,소계,110126,114915,31654,31654,41322,42817,37150,40444
2010,강남구,신사동,3741,4255,790,979,1699,1975,1252,1301
2010,강남구,논현1동,7568,8158,1562,1649,3091,3400,2915,3109
2010,강남구,논현2동,5491,6010,1699,1789,2004,2305,1788,1916
2010,강남구,삼성1동,3153,3274,921,966,1296,1303,936,1005
2010,강남구,삼성2동,6968,6939,2331,2104,2537,2523,2100,2312
2010,강남구,대치1동,4136,4314,1284,1961,1576,1302,1276,1051
2010,강남구,대치4동,6037,6536,1616,1905,1936,2192,2485,2439
2010,강남구,역삼1동,10446,11251,2334,2445,3870,4361,4242,4445
2010,강남구,역삼2동,9728,8258,3639,2363,3196,2982,2893,2913
2010,강남구,도곡1동,3597,3832,974,1004,1517,1487,1106,1341
2010,강남구,도곡2동,6251,6050,2196,2176,2183,1937,1872,1937
2010,강남구,개포1동,3626,4056,1277,1334,1149,1222,1200,1500
2010,강남구,개포4동,4241,4350,1003,745,1705,1760,1533,1845
2010,강남구,일원본동,3180,3271,789,797,1334,1193,1057,1281
2010,강남구,일원1동,2844,3087,709,651,1021,1164,1114,1272
2010,강남구,일원2동,2837,3182,922,1076,1045,993,870,1113
2010,강남구,수서동,2273,2478,540,536,1034,989,699,953
2010,강남구,세곡동,717,1081,175,177,223,321,319,583
2010,강남구,압구정동,4242,4356,1131,1154,1911,1838,1200,1364
2010,강남구,청담동,5717,5708,1959,1650,2072,2294,1686,1764
2010,강남구,대치2동,7289,7883,1856,2395,2893,2998,2540,2490
