기간,자치구,동,총전입,총전출,구내전입,구내전출,구간전입,구간전출,시/도간전입,시/도간전출
2011,송파구,마천1동,5725,3584,3212,1704,1610,802,903,1078
2011,송파구,마천2동,5751,4000,3263,1921,1481,858,1007,1221
2011,송파구,방이1동,3154,3273,1414,1404,882,943,858,926
2011,송파구,방이2동,5298,5826,1886,1973,1692,1709,1720,2144
2011,송파구,오륜동,2772,2864,733,971,1291,1182,748,711
2011,송파구,오금동,5785,6584,2554,2563,1687,1827,1544,2194
2011,송파구,송파1동,5251,5946,2040,2202,1602,1640,1609,2104
2011,송파구,송파2동,2988,3123,1308,1497,843,727,837,899
2011,송파구,석촌동,6847,7728,2588,2742,2077,2119,2182,2867
2011,송파구,삼전동,6518,7236,2210,2308,2120,2236,2188,2692
2011,송파구,가락본동,5222,5687,2039,2214,1591,1508,1592,1965
2011,송파구,가락1동,2814,3130,1150,1139,864,868,800,1123
2011,송파구,가락2동,5511,6111,2482,2700,1549,1486,1480,1925
2011,송파구,문정1동,3988,4381,1742,1716,1061,1082,1185,1583
2011,송파구,문정2동,1952,2174,494,594,916,854,542,726
2011,송파구,장지동,6824,7105,2469,2286,2311,2141,2044,2678
2011,송파구,잠실본동,5757,6688,1572,1974,2183,2277,2002,2437
2011,송파구,잠실4동,5228,5453,1523,1492,2290,2066,1415,1895
2011,송파구,잠실6동,2543,2798,857,988,1021,978,665,832
2011,송파구,잠실7동,1195,1280,328,391,580,579,287,310
2011,송파구,잠실2동,6942,7026,1679,1830,3420,2805,1843,2391
2011,송파구,잠실3동,6045,6658,1976,2039,2518,2330,1551,2289
2011,강동구,소계,94557,94092,41276,41276,29342,22895,23939,29921
2011,강동구,강일동,16292,4166,8341,1267,6367,1284,1584,1615
2011,강동구,상일동,4603,5581,1921,2662,1159,1018,1523,1901
2011,강동구,명일1동,4732,5127,2351,2675,1089,953,1292,1499
2011,강동구,명일2동,2639,2831,1343,1390,616,712,680,729
2011,강동구,고덕1동,3838,4671,1608,2332,1165,1013,1065,1326
2011,강동구,고덕2동,3395,3960,1572,2065,783,723,1040,1172
2011,강동구,암사2동,2838,3173,1059,1478,1004,786,775,909
2011,강동구,암사3동,3176,3458,1439,1598,928,824,809,1036
2011,강동구,천호1동,5656,6469,2821,3200,1245,1264,1590,2005
2011,강동구,천호3동,4945,5694,2030,2495,1479,1421,1436,1778
2011,강동구,성내1동,3273,4766,1058,1941,1316,1452,899,1373
2011,강동구,성내2동,4898,5574,1708,2064,1738,1590,1452,1920
2011,강동구,성내3동,4859,5156,2046,2179,1500,1300,1313,1677
2011,강동구,둔촌1동,3098,3455,875,982,1349,1412,874,1061
2011,강동구,둔촌2동,4687,5192,1863,2028,1406,1328,1418,1836
2011,강동구,암사1동,6924,7833,3233,3826,1855,1652,1836,2355
2011,강동구,천호2동,6540,7555,2606,3234,2026,1921,1908,2400
2011,강동구,길동,8164,9431,3402,3860,2317,2242,2445,3329
